,dataset,start_age,end_age,sex,gene,fold_change_log2,expression_at_start_age,expression_at_end_age,expression_max_std_dev,p_value
4,droplet,3m,21m,female,Ctrb1,14.234124183654785,1.9986035937336055e-08,0.0003851648943964392,0.00538907665759325,3.294542374919843e-36
7,droplet,3m,18m,female,Ppy,14.1613130569458,4.928646646362722e-08,0.0009030600194819272,0.01554622408002615,1.6063049998752294e-12
16,droplet,3m,30m,male,Cela3b,14.139856338500977,8.686838981475375e-08,0.0015681504737585783,0.00798056647181511,0.0
13,droplet,24m,30m,male,Gm5485,14.085326194763184,1.3456328273875329e-09,2.3407486878568307e-05,0.00017011021554935724,8.482608449181419e-75
5,droplet,3m,21m,female,Ppy,13.99931526184082,4.928646646362722e-08,0.0008071425254456699,0.014905959367752075,2.5161268964648787e-19
18,droplet,3m,30m,male,Sycn,13.848090171813965,1.0036048792017027e-07,0.0014799857744947076,0.007489218842238188,0.0
20,droplet,3m,30m,male,Clec4f,13.79952335357666,6.846159195106338e-09,9.762947593117133e-05,0.0006418693228624761,7.055343467923909e-243
9,droplet,3m,18m,male,Sst,13.681479454040527,3.530244541138927e-08,0.00046382349682971835,0.00847602915018797,2.42553033017801e-11
10,droplet,3m,18m,female,Resp18,13.531989097595215,8.17323009272286e-09,9.682367090135813e-05,0.0006412991206161678,3.671416430988901e-99
15,droplet,24m,30m,male,Slc7a9,13.524215698242188,7.658669254340111e-10,9.034714821609668e-06,5.766086542280391e-05,3.03934840067302e-13
6,droplet,3m,21m,female,Gcg,13.5137939453125,8.049083533023804e-08,0.0009414756787009537,0.014665466733276844,1.4251268197411239e-28
11,droplet,3m,18m,female,Chga,13.46834659576416,4.400881437049975e-08,0.0004987991414964199,0.002932274714112282,2.1983113391908203e-133
23,droplet,3m,30m,male,1810065E05Rik,13.338677406311035,2.4206409321436695e-08,0.00025077848113141954,0.0019971346482634544,1.7577347970672302e-184
12,droplet,3m,18m,male,Ins1,13.319388389587402,4.856862005908624e-07,0.004964688792824745,0.027399735525250435,4.645682840138788e-159
26,droplet,3m,30m,male,Pnlip,13.088766098022461,1.1933632038108044e-07,0.0010396505240350962,0.005417391192167997,0.0
8,droplet,3m,21m,female,Resp18,12.993123054504395,8.17323009272286e-09,6.664487591478974e-05,0.0005477626691572368,2.2416758799384e-99
9,droplet,3m,21m,female,Cela3b,12.944202423095703,1.6238585587302623e-08,0.0001279876596527174,0.0017768662655726075,2.0143969250067092e-36
0,droplet,18m,21m,female,Oas1f,12.89425277709961,1.90558324675294e-09,1.4514854228764307e-05,5.9593185142148286e-05,3.926401412549611e-38
27,droplet,3m,30m,male,Aqp12,12.89210319519043,1.3122313236024752e-09,9.982764822780155e-06,6.810546619817615e-05,1.7200109695166528e-16
6,droplet,3m,24m,male,Kel,12.886669158935547,2.6400983621499563e-09,2.0001314624096267e-05,9.748075535753742e-05,7.199979009207556e-66
10,droplet,3m,21m,female,Chga,12.779963493347168,4.400881437049975e-08,0.0003095292777288705,0.0021255556493997574,3.7231098179914766e-160
18,droplet,24m,30m,male,Miox,12.716391563415527,3.12205941099819e-08,0.00021012149227317423,0.0009753445046953857,0.0
15,droplet,3m,18m,male,Gcg,12.666769981384277,2.480608713995025e-07,0.0016130120493471622,0.022506896406412125,6.042819374717913e-22
16,droplet,3m,18m,female,Pyy,12.627634048461914,5.752842113793122e-08,0.0003640713694039732,0.004369958303868771,2.1630453592552758e-29
17,droplet,3m,18m,female,Slc30a8,12.61690902709961,5.10542630394184e-09,3.207637200830504e-05,0.00018991640536114573,9.293140515147596e-81
21,droplet,24m,30m,male,Hao2,12.596700668334961,8.133179463243323e-09,5.038468225393444e-05,0.00025844521587714553,4.9014905197547185e-247
11,droplet,3m,21m,female,Cela2a,12.533592224121094,1.0418621343433188e-07,0.0006177342147566378,0.008673801086843014,5.993444925641403e-36
12,droplet,3m,21m,female,Pyy,12.46534252166748,5.752842113793122e-08,0.00032533585908822715,0.004685006570070982,5.808009261001772e-34
24,droplet,24m,30m,male,Slc6a18,12.432670593261719,2.7026516580264115e-09,1.4947122508601751e-05,9.925304038915783e-05,1.0009467730579808e-37
30,droplet,3m,30m,male,Kel,12.399325370788574,2.6400983621499563e-09,1.4267680853663478e-05,7.379964517895132e-05,9.039382315665278e-37
18,droplet,3m,18m,male,Ppy,12.369295120239258,1.8978830951255077e-07,0.0010041543282568455,0.017130831256508827,1.5834283483232254e-13
0,facs,3m,24m,male,Abpa,12.342275619506836,2.2185406844954514e-09,1.1525458830874413e-05,0.0001883328368421644,4.885916870427886e-10
25,droplet,24m,30m,male,Cyp4a31,12.335370063781738,2.6030164690382662e-09,1.3457366549118888e-05,8.691441325936466e-05,3.9121539209343126e-31
32,droplet,3m,30m,male,Fcnb,12.313117980957031,1.0426805197027988e-08,5.306533057591878e-05,0.00023714537383057177,1.4024907015327785e-300
19,droplet,3m,18m,male,Ms4a3,12.302901268005371,9.986046656251801e-09,5.046372098149732e-05,0.0003208986308891326,9.76696033148033e-97
34,droplet,3m,30m,male,Ins2,12.280068397521973,3.4747114341371343e-07,0.001728180330246687,0.023879125714302063,8.257246534317731e-60
26,droplet,24m,30m,male,1810065E05Rik,12.26893424987793,5.081180276533814e-08,0.00025077848113141954,0.0019971346482634544,1.9304142177620547e-184
35,droplet,3m,30m,male,Nppa,12.261404037475586,2.4085336391976853e-08,0.0001182554624392651,0.003999687731266022,4.773136104540062e-07
36,droplet,3m,30m,male,Prss2,12.256270408630371,6.078000183151744e-07,0.0029734899289906025,0.015040470287203789,0.0
38,droplet,3m,30m,male,Ms4a3,12.249608039855957,9.986046656251801e-09,4.86336211906746e-05,0.0002660050813574344,1.3799911350669778e-222
39,droplet,3m,30m,male,Phgr1,12.159151077270508,7.146994818185703e-08,0.00032688776263967156,0.002345218788832426,6.12566318695163e-229
14,droplet,3m,21m,female,2210010C04Rik,12.146819114685059,4.521803376178468e-08,0.00020505866268649697,0.00281732645817101,1.5631093905038747e-37
15,droplet,3m,21m,female,Pnliprp1,12.096233367919922,2.2194088344917873e-08,9.718201181385666e-05,0.0014169183559715748,1.8451040376539104e-32
16,droplet,3m,21m,female,Slc30a8,12.060151100158691,5.10542630394184e-09,2.180641058657784e-05,0.0001533576869405806,7.91779294720585e-59
27,droplet,24m,30m,male,Slc13a1,12.035002708435059,7.658890410766617e-09,3.214544631191529e-05,0.00017551179917063564,6.659166130264587e-141
29,droplet,24m,30m,male,Cdx1,11.974750518798828,2.240790886176569e-09,9.023066922964063e-06,6.119759200373664e-05,4.4603235263377065e-13
1,facs,3m,24m,male,Spt1,11.95085620880127,1.2850009056819545e-08,5.087487807031721e-05,0.0007279232377186418,4.940737290365061e-28
30,droplet,24m,30m,male,Tmem174,11.930728912353516,6.328258361776307e-09,2.4709275749046355e-05,0.0001288291095988825,1.3462235386974004e-98
31,droplet,24m,30m,male,Osta,11.920459747314453,2.5525928037950507e-09,9.898459211399313e-06,6.710139859933406e-05,3.404940976124679e-16
9,droplet,3m,24m,male,Ms4a3,11.919794082641602,9.986046656251801e-09,3.86947940569371e-05,0.0002695254806894809,1.8115328337629305e-107
24,droplet,3m,18m,male,Iapp,11.900445938110352,3.414904199416924e-07,0.0013054822338744998,0.006999820936471224,1.394358032768689e-168
32,droplet,24m,30m,male,Mep1a,11.863144874572754,1.382707104369274e-08,5.151387085788883e-05,0.00025754820671863854,2.5488562582352762e-259
10,droplet,3m,24m,male,Fcnb,11.841153144836426,1.0426805197027988e-08,3.825913881883025e-05,0.0002497380191925913,4.053928178797999e-116
26,droplet,3m,18m,female,Scg2,11.812487602233887,2.756735817399658e-08,9.915716509567574e-05,0.0005662342882715166,1.3147429124420862e-132
34,droplet,24m,30m,male,Defb29,11.80352783203125,1.0311194564849302e-08,3.686098716570996e-05,0.00019515948952175677,1.3070863763074354e-171
1,droplet,18m,21m,female,Defb6,11.656116485595703,2.0816260715150747e-08,6.718376243952662e-05,0.0009807571768760681,1.075021196368123e-31
28,droplet,3m,18m,male,Elane,11.606685638427734,1.047414173172001e-07,0.0003266503044869751,0.0024973773397505283,7.13743772838542e-81
29,droplet,3m,18m,male,Fcnb,11.596883773803711,1.0426805197027988e-08,3.23000131174922e-05,0.000185355544090271,7.726683098409069e-87
36,droplet,24m,30m,male,Akr1c21,11.573973655700684,5.7636327710497426e-08,0.00017571834905538708,0.0008374917088076472,0.0
37,droplet,24m,30m,male,Hsd3b4,11.556663513183594,1.3724331004993928e-08,4.134521441301331e-05,0.00022175197955220938,1.7450977593455227e-193
52,droplet,3m,30m,male,Try5,11.507688522338867,6.044417659722967e-07,0.0017600074643269181,0.009149804711341858,0.0
40,droplet,24m,30m,male,Slc12a1,11.480716705322266,2.1426117768896802e-08,6.123559433035553e-05,0.0008142540464177728,1.4892400152042744e-59
53,droplet,3m,30m,male,Camp,11.47741413116455,2.5701019694679417e-06,0.007328186649829149,0.02058161050081253,0.0
54,droplet,3m,30m,male,Ngp,11.47115421295166,1.954970457518357e-06,0.0055501144379377365,0.015382037498056889,0.0
41,droplet,24m,30m,male,Umod,11.464227676391602,5.895003596378956e-08,0.00016655887884553522,0.0020921893883496523,4.0102216163018723e-72
55,droplet,3m,30m,male,Elane,11.361933708190918,1.047414173172001e-07,0.00027568015502765775,0.001968326745554805,3.9553112741564096e-230
56,droplet,3m,30m,male,Cel,11.356037139892578,1.5539666264885454e-07,0.00040733537753112614,0.0021942651364952326,0.0
58,droplet,3m,30m,male,Zg16,11.285273551940918,3.036118130239629e-07,0.0007577499491162598,0.004143560770899057,0.0
33,droplet,3m,18m,male,Stfa2l1,11.279220581054688,3.9700580600765534e-08,9.867143671726808e-05,0.0006702987593598664,1.478277955313495e-98
15,droplet,3m,24m,male,Elane,11.264688491821289,1.047414173172001e-07,0.0002577102859504521,0.002574390033259988,6.105336325044897e-78
45,droplet,24m,30m,male,Kap,11.246865272521973,7.254946581269905e-07,0.0017631070222705603,0.01177054364234209,1.95551012230526e-267
34,droplet,3m,18m,male,Gm5483,11.235331535339355,4.823309751600391e-08,0.00011628556967480108,0.0010346461785957217,1.0257504076245894e-57
35,droplet,3m,18m,male,Neurod1,11.219890594482422,4.319958613052677e-09,1.030632029141998e-05,7.887741958256811e-05,1.2587535739504633e-14
60,droplet,3m,30m,male,Clps,11.16852855682373,9.830375802266644e-07,0.002262730151414871,0.011866088956594467,0.0
61,droplet,3m,30m,male,Ctrl,11.106566429138184,5.094683501738473e-07,0.0011233824770897627,0.005790548864752054,0.0
2,droplet,18m,21m,female,Klk5,11.088815689086914,3.813865223634139e-09,8.308935321110766e-06,7.994614134076983e-05,3.1316864624937774e-09
62,droplet,3m,30m,male,Itgb2l,11.085550308227539,1.3941155785346382e-08,3.0297935154521838e-05,0.00010656758240656927,6.659843245388301e-162
49,droplet,24m,30m,male,Lrp2,11.080056190490723,2.636699214519922e-08,5.708294702344574e-05,0.0002942236023955047,3.3586742240155674e-273
50,droplet,24m,30m,male,Cyp2c55,11.079980850219727,4.341742965152662e-08,9.398977999808267e-05,0.0007274426170624793,5.881965522310936e-179
19,droplet,3m,21m,female,Scg2,11.074963569641113,2.756735817399658e-08,5.947124009253457e-05,0.00038274817052297294,2.690970573205324e-147
51,droplet,24m,30m,male,Calb1,11.067558288574219,9.652262100701137e-09,2.0717672668979503e-05,0.0004434975562617183,4.610342172168001e-17
52,droplet,24m,30m,male,Acsm2,11.017525672912598,7.214812569600326e-08,0.0001495673495810479,0.0007761483429931104,0.0
40,droplet,3m,18m,male,Ngp,10.943087577819824,1.954970457518357e-06,0.0038489121943712234,0.01319829374551773,0.0
63,droplet,3m,30m,male,Sln,10.931358337402344,1.4261331671150401e-08,2.785205106192734e-05,0.0007239014958031476,1.1096017765290297e-12
53,droplet,24m,30m,male,Cdhr2,10.928386688232422,9.300656245159189e-09,1.812726623029448e-05,0.00015181519847828895,6.272768290551888e-47
22,droplet,3m,21m,female,Chgb,10.914400100708008,3.275447113537666e-08,6.321869295788929e-05,0.0005206795176491141,1.0238483917966028e-97
16,droplet,3m,24m,male,Ngp,10.913061141967773,1.954970457518357e-06,0.0037696335930377245,0.01345363911241293,0.0
54,droplet,24m,30m,male,Clec2h,10.907486915588379,8.041887156196026e-09,1.5448729755007662e-05,9.744144335854799e-05,9.512968533747908e-41
55,droplet,24m,30m,male,Spink4,10.898733139038086,4.364276406931822e-08,8.332353900186718e-05,0.002311105839908123,4.675433734610695e-12
41,droplet,3m,18m,male,Pyy,10.892723083496094,3.198683771188371e-07,0.0006081477622501552,0.007372511085122824,3.6436269412780964e-30
3,droplet,18m,21m,female,Krt77,10.89262866973877,1.2078922750902166e-08,2.296530146850273e-05,0.000151933723827824,4.3018192152121325e-66
56,droplet,24m,30m,male,Slc5a12,10.884967803955078,8.598889600364146e-09,1.626277298782952e-05,0.00013919483171775937,4.4604258608106304e-39
17,droplet,3m,24m,male,Camp,10.862915992736816,2.5701019694679417e-06,0.004786457400768995,0.016817141324281693,0.0
58,droplet,24m,30m,male,Cyp2a4,10.860386848449707,1.1206024552734561e-08,2.0834948372794315e-05,0.00015007323236204684,1.4717858536358686e-63
43,droplet,3m,18m,male,Ceacam10,10.80042552947998,1.3941155785346382e-08,2.4864619263098575e-05,0.00011326404637657106,2.487888913816658e-82
60,droplet,24m,30m,male,Cyp2d12,10.795292854309082,1.650145620146759e-08,2.9326187359401956e-05,0.00021527278295252472,2.5652710492489257e-98
44,droplet,3m,18m,male,Mrgpra2b,10.782727241516113,2.0929876498598787e-08,3.687328353407793e-05,0.0001388286764267832,2.518851897709543e-156
20,droplet,3m,24m,male,Itgb2l,10.729233741760254,1.3941155785346382e-08,2.366743137827143e-05,9.739619417814538e-05,1.4944073624155557e-93
46,droplet,3m,18m,male,Ctsg,10.712738037109375,6.429612398051177e-08,0.0001079063949873671,0.001003090525045991,1.7390550621437952e-52
21,droplet,3m,24m,male,Apol11b,10.70772647857666,1.1469276728348632e-07,0.00019181678362656385,0.0009213627781718969,0.0
47,droplet,3m,18m,male,Itgb2l,10.703514099121094,1.3941155785346382e-08,2.3249240257428028e-05,8.868126315064728e-05,1.1161386523124633e-83
48,droplet,3m,18m,male,Camp,10.682028770446777,2.5701019694679417e-06,0.00422242283821106,0.015021847561001778,0.0
23,droplet,3m,21m,female,Krt77,10.649937629699707,1.4291937411314848e-08,2.296530146850273e-05,0.000151933723827824,4.428025562318629e-66
64,droplet,3m,30m,male,Ceacam10,10.612645149230957,1.3941155785346382e-08,2.1830031982972287e-05,0.00010323306923964992,2.987156519869845e-83
65,droplet,3m,30m,male,Pnliprp1,10.599465370178223,4.474432557799446e-07,0.0006942180916666985,0.0036134603433310986,0.0
61,droplet,24m,30m,male,Chga,10.564611434936523,7.171470173261696e-08,0.00010861231567105278,0.0017520635155960917,4.3216132883430954e-42
66,droplet,3m,30m,male,Slc26a3,10.547846794128418,6.294353926961094e-09,9.424068593943957e-06,9.40999889280647e-05,3.8839518151963406e-13
62,droplet,24m,30m,male,Dnase1,10.526841163635254,3.9562284115390867e-08,5.8369656471768394e-05,0.0004254817613400519,2.771156402879851e-170
68,droplet,3m,30m,male,Mrgpra2b,10.525046348571777,2.0929876498598787e-08,3.084196214331314e-05,0.00011774973245337605,1.2312372492694702e-161
69,droplet,3m,30m,male,Cpa1,10.477762222290039,9.181330824503675e-07,0.0013092630542814732,0.0068414537236094475,0.0
63,droplet,24m,30m,male,Ugt2b37,10.456937789916992,5.26121901600618e-09,7.396406090265373e-06,7.754104444757104e-05,3.161761634046682e-07
64,droplet,24m,30m,male,Cdh16,10.450714111328125,2.9246594479559462e-08,4.0932536649052054e-05,0.00024984905030578375,8.934008059648993e-168
65,droplet,24m,30m,male,Glod5,10.400954246520996,7.471733454167406e-09,1.0103657587023918e-05,5.569648783421144e-05,1.738028004471027e-17
25,droplet,3m,24m,male,Ctsg,10.392965316772461,6.429612398051177e-08,8.645415073260665e-05,0.001033288543112576,9.811998181806253e-52
2,facs,3m,24m,male,Pip,10.360126495361328,6.489783377361391e-09,8.531119419785682e-06,0.00013142026728019118,1.162651593741672e-06
54,droplet,3m,18m,female,G6pc2,10.347712516784668,3.522683300616336e-08,4.59047696494963e-05,0.00030678705661557615,1.4365690627054612e-82
28,droplet,3m,24m,male,Cldn13,10.331665992736816,5.844241002250783e-08,7.53141866880469e-05,0.00030292299925349653,0.0
55,droplet,3m,18m,female,Pcsk2,10.323506355285645,1.3877162530206988e-07,0.00017782340000849217,0.0009393172804266214,4.004183777654245e-162
73,droplet,3m,30m,male,Prss34,10.312468528747559,7.566210058485012e-08,9.621585195418447e-05,0.0024797730147838593,1.5768132260898955e-14
24,droplet,3m,21m,female,Cel,10.296463966369629,6.144784236994383e-08,7.727843330940232e-05,0.001172879128716886,2.1957497445505625e-29
74,droplet,3m,30m,male,Ctsg,10.29212474822998,6.429612398051177e-08,8.061756670940667e-05,0.0006029924261383712,1.3318086380901702e-183
75,droplet,3m,30m,male,Try10,10.282093048095703,1.1514465825257503e-08,1.4338374967337586e-05,9.21532409847714e-05,3.4506146981814207e-35
76,droplet,3m,30m,male,2210415F13Rik,10.259862899780273,2.793150883917406e-07,0.00034246992436237633,0.002805978525429964,4.75691219000624e-175
77,droplet,3m,30m,male,Gm5483,10.24675464630127,4.823309751600391e-08,5.860499004484154e-05,0.0006438209675252438,1.1080732228688417e-84
25,droplet,3m,21m,female,Oas1f,10.238701820373535,1.2012137950989654e-08,1.4514854228764307e-05,5.9593185142148286e-05,4.512117968908389e-38
78,droplet,3m,30m,male,S100a9,10.222448348999023,1.8335567801841535e-05,0.021905740723013878,0.05428245663642883,0.0
56,droplet,3m,18m,male,Chga,10.190238952636719,4.1493072444609425e-07,0.0004847795353271067,0.003156829858198762,7.908839594012391e-113
57,droplet,3m,18m,male,S100a9,10.189118385314941,1.8335567801841535e-05,0.02140546403825283,0.05302612856030464,0.0
3,facs,3m,24m,male,Bpifa2,10.168471336364746,5.839295269538525e-08,6.720208330079913e-05,0.0009849524358287454,2.681174971179988e-27
66,droplet,24m,30m,male,Tmem27,10.152112007141113,1.3395734299592732e-07,0.00015242637891788036,0.0007024419610388577,0.0
26,droplet,3m,21m,female,Cpb1,10.14616584777832,1.43581189604447e-07,0.00016270500782411546,0.0023072664625942707,6.982402018222158e-35
80,droplet,3m,30m,male,Cldn13,10.142900466918945,5.844241002250783e-08,6.607740215258673e-05,0.0002715077134780586,0.0
67,droplet,24m,30m,male,Ins2,10.090579986572266,1.5849720966798486e-06,0.001728180330246687,0.023879125714302063,1.0169077137277635e-59
59,droplet,3m,18m,male,Retnlg,10.063993453979492,3.0176724976627156e-06,0.0032302492763847113,0.011699054390192032,0.0
35,droplet,3m,24m,male,Gm5483,10.050926208496094,4.823309751600391e-08,5.116634565638378e-05,0.0007744128233753145,4.787593127501905e-30
60,droplet,3m,18m,male,Pcsk1n,10.044769287109375,2.2767291341097007e-07,0.0002404862316325307,0.0012160476762801409,7.373680566273258e-187
28,droplet,3m,21m,female,Pcsk2,10.03725528717041,1.3877162530206988e-07,0.00014582050789613277,0.0008818521164357662,1.761123769372232e-199
82,droplet,3m,30m,male,Stfa2l1,10.020943641662598,3.9700580600765534e-08,4.124890983803198e-05,0.0003628743870649487,4.308093345789511e-106
69,droplet,24m,30m,male,Gm11128,9.998543739318848,8.530866679734572e-09,8.727817657927517e-06,6.548785313498229e-05,7.555724964135554e-12
70,droplet,24m,30m,male,2210415F13Rik,9.979300498962402,3.39275317173815e-07,0.00034246992436237633,0.002805978525429964,5.486399644303967e-175
41,droplet,3m,24m,male,Ceacam10,9.961688041687012,1.3941155785346382e-08,1.390262787026586e-05,8.213205728679895e-05,4.8762156573372375e-32
87,droplet,3m,30m,male,S100a8,9.952333450317383,2.6417250410304405e-05,0.026172099635004997,0.06442355364561081,0.0
29,droplet,3m,21m,female,Zg16,9.950155258178711,6.895897541880913e-08,6.821695569669828e-05,0.0009189989068545401,1.4675572200985968e-37
62,droplet,3m,18m,male,S100a8,9.932361602783203,2.6417250410304405e-05,0.02581227943301201,0.0636930912733078,0.0
64,droplet,3m,18m,female,Chgb,9.90107536315918,3.275447113537666e-08,3.131875928374939e-05,0.0002586249029263854,7.731982346880035e-49
44,droplet,3m,24m,male,Mrgpra2b,9.884743690490723,2.0929876498598787e-08,1.978753243747633e-05,9.541303006699309e-05,7.810045229587386e-65
88,droplet,3m,30m,male,Pdia2,9.881014823913574,4.077550030956445e-08,3.8449597923317924e-05,0.00021467871556524187,9.229298976972075e-172
45,droplet,3m,24m,male,Rhd,9.878767013549805,1.775803042391999e-07,0.00016718695405870676,0.0007208019960671663,0.0
46,droplet,3m,24m,male,Rhag,9.876028060913086,4.246314233569137e-08,3.990276309195906e-05,0.0001755768316797912,3.3698096002045673e-186
89,droplet,3m,30m,male,Try4,9.874273300170898,2.1724315502069658e-06,0.002038913778960705,0.01043277233839035,0.0
73,droplet,24m,30m,male,Ugt2b38,9.874124526977539,3.25982760784882e-08,3.059254231629893e-05,0.00020078606030438095,3.9355468188709576e-114
90,droplet,3m,30m,male,Ctrb1,9.870823860168457,4.439558779267827e-06,0.004156750161200762,0.021212803199887276,0.0
30,droplet,3m,21m,female,Pnliprp2,9.870682716369629,2.0486758955939877e-08,1.918076304718852e-05,0.00029682129388675094,1.4490617676853313e-19
91,droplet,3m,30m,male,Cpb1,9.788651466369629,9.506647984380834e-07,0.0008408250287175179,0.004345692228525877,0.0
74,droplet,24m,30m,male,Slc22a8,9.77331829071045,3.16906358932556e-08,2.7733629394788295e-05,0.00016037315072026104,1.7137567407939537e-110
75,droplet,24m,30m,male,Kl,9.749776840209961,2.6403968789168175e-08,2.273321479151491e-05,0.00015024335880298167,3.550622704703749e-76
92,droplet,3m,30m,male,Car1,9.743464469909668,7.125597676349571e-07,0.0006107970257289708,0.004552037455141544,4.414752441986215e-213
47,droplet,3m,24m,male,Stfa2l1,9.720426559448242,3.9700580600765534e-08,3.34925098286476e-05,0.00041535700438544154,4.6410252996620485e-40
48,droplet,3m,24m,male,S100a9,9.706428527832031,1.8335567801841535e-05,0.01531864795833826,0.045662034302949905,0.0
49,droplet,3m,24m,male,S100a8,9.686574935913086,2.6417250410304405e-05,0.021768935024738312,0.06518007814884186,0.0
76,droplet,24m,30m,male,Iapp,9.65080451965332,2.307157274117344e-07,0.00018546452338341624,0.0025625969283282757,3.731041641397855e-59
77,droplet,24m,30m,male,Clcnkb,9.626326560974121,1.6076921127705646e-08,1.2706998859357554e-05,0.00012358247477095574,5.785706876324254e-24
78,droplet,24m,30m,male,Slc34a1,9.624818801879883,2.7101083333036513e-07,0.00021396733063738793,0.0009899754077196121,0.0
97,droplet,3m,30m,male,Gcg,9.622946739196777,2.480608713995025e-07,0.00019559406791813672,0.006560986861586571,3.1822682792356914e-07
31,droplet,3m,21m,female,G6pc2,9.60301399230957,3.522683300616336e-08,2.739562842180021e-05,0.00019902210624422878,1.0349560960161987e-73
80,droplet,24m,30m,male,Eps8l3,9.559536933898926,1.2864513010413248e-08,9.708104698802345e-06,7.88265751907602e-05,6.99877444619058e-15
4,facs,3m,24m,male,Prm2,9.55709457397461,1.3746230820288474e-08,1.0355884114687797e-05,0.00016239604155998677,4.0949458248392185e-09
32,droplet,3m,21m,female,Sycn,9.507349014282227,1.4397828351775388e-07,0.00010478453623363748,0.0013826554641127586,2.9341242969087222e-40
99,droplet,3m,30m,male,Ins1,9.484142303466797,4.856862005908624e-07,0.00034783073351718485,0.004869925323873758,7.265783132976875e-58
33,droplet,3m,21m,female,Defb6,9.44654369354248,9.62868327292199e-08,6.718376243952662e-05,0.0009807571768760681,1.290032733187913e-31
82,droplet,24m,30m,male,Reg2,9.425395965576172,1.850036568384894e-07,0.0001272065273951739,0.0009606311214156449,8.636345019141099e-196
100,droplet,3m,30m,male,Cpa2,9.397798538208008,4.542577016763971e-07,0.0003064238408114761,0.0015975934220477939,0.0
102,droplet,3m,30m,male,Rhag,9.391773223876953,4.246314233569137e-08,2.8525146262836643e-05,0.00012981414329260588,1.0311659827573765e-131
52,droplet,3m,24m,male,Tspo2,9.340577125549316,6.83121044176005e-08,4.428919419297017e-05,0.00018463536980561912,2.6963132289638456e-219
53,droplet,3m,24m,male,Slc4a1,9.3381929397583,2.589248708773084e-07,0.0001675913081271574,0.0006330098258331418,0.0
83,droplet,24m,30m,male,Guca2a,9.329106330871582,5.054374696555897e-07,0.00032509418088011444,0.00246861157938838,1.2297148632057529e-203
104,droplet,3m,30m,male,Apol11b,9.322835922241211,1.1469276728348632e-07,7.345023186644539e-05,0.00045881938422098756,1.282282056904991e-240
84,droplet,24m,30m,male,Ins1,9.304944038391113,5.499203439285338e-07,0.00034783073351718485,0.004869925323873758,7.448556283103218e-58
4,droplet,18m,21m,female,Calm4,9.282502174377441,3.1659672572459385e-07,0.00019716023234650493,0.0009340179967693985,0.0
106,droplet,3m,30m,male,Rhd,9.253372192382812,1.775803042391999e-07,0.00010837770241778344,0.00046859230496920645,0.0
5,droplet,18m,21m,female,Krt1,9.23287296295166,4.6958371058281045e-07,0.00028254376957193017,0.0014848244609311223,8.762499567297352e-273
87,droplet,24m,30m,male,Tmem213,9.224717140197754,3.1888390594758675e-08,1.9079316189163364e-05,0.00018935618572868407,2.0098116133620882e-44
107,droplet,3m,30m,male,Guca2a,9.191981315612793,5.558354700951895e-07,0.00032509418088011444,0.00246861157938838,1.451144942168896e-203
6,droplet,18m,21m,female,Calm5,9.185708999633789,5.3379380915430374e-08,3.108533928752877e-05,0.00013196778309065849,3.711154680309655e-137
57,droplet,3m,24m,male,Trim10,9.183297157287598,1.4913982226971711e-07,8.670504757901654e-05,0.0003510402166284621,0.0
5,facs,3m,24m,male,Hbb-y,9.154046058654785,2.4033438350556935e-08,1.3692295397049747e-05,0.00020718749146908522,1.2019288004415455e-13
110,droplet,3m,30m,male,Cyp2c55,9.111968994140625,1.6986427908705082e-07,9.398977999808267e-05,0.0007274426170624793,1.9401837427891222e-178
