,dataset,start_age,end_age,sex,gene,fold_change_log2,expression_at_start_age,expression_at_end_age,expression_max_std_dev,p_value
46,droplet,3m,24m,male,Rhag,9.876028060913086,4.246314233569137e-08,3.990276309195906e-05,0.0001755768316797912,3.3698096002045673e-186
47,droplet,3m,24m,male,Stfa2l1,9.720426559448242,3.9700580600765534e-08,3.34925098286476e-05,0.00041535700438544154,4.6410252996620485e-40
48,droplet,3m,24m,male,S100a9,9.706428527832031,1.8335567801841535e-05,0.01531864795833826,0.045662034302949905,0.0
49,droplet,3m,24m,male,S100a8,9.686574935913086,2.6417250410304405e-05,0.021768935024738312,0.06518007814884186,0.0
50,droplet,3m,24m,male,Dnase1,-9.630748748779297,3.136436498607509e-05,3.9562284115390867e-08,0.00030108296778053045,5.421538518447064e-38
51,droplet,3m,24m,male,Clcnkb,-9.463345527648926,1.1349608030286618e-05,1.6076921127705646e-08,0.00011707418161677197,1.1180222710049257e-13
52,droplet,3m,24m,male,Tspo2,9.340577125549316,6.83121044176005e-08,4.428919419297017e-05,0.00018463536980561912,2.6963132289638456e-219
53,droplet,3m,24m,male,Slc4a1,9.3381929397583,2.589248708773084e-07,0.0001675913081271574,0.0006330098258331418,0.0
54,droplet,3m,24m,male,Col9a2,-9.317665100097656,0.0002118937118211761,3.3206273997166136e-07,0.0006082376930862665,0.0
55,droplet,3m,24m,male,Tmem27,-9.260747909545898,8.217366121243685e-05,1.3395734299592732e-07,0.0005942846764810383,6.927270603296197e-82
56,droplet,3m,24m,male,Hsd3b4,-9.217248916625977,8.169419743353501e-06,1.3724331004993928e-08,7.253226795000955e-05,3.630304248622627e-08
57,droplet,3m,24m,male,Trim10,9.183297157287598,1.4913982226971711e-07,8.670504757901654e-05,0.0003510402166284621,0.0
58,droplet,3m,24m,male,Scgb3a1,-9.164518356323242,0.0002697710006032139,4.7010982484607666e-07,0.004993180278688669,2.395405936903795e-10
59,droplet,3m,24m,male,Gypa,9.064071655273438,6.653542641288368e-07,0.00035613193176686764,0.0012391755590215325,0.0
60,droplet,3m,24m,male,Clec3a,-8.968875885009766,5.985989992041141e-05,1.1946249856009672e-07,0.0002949521876871586,3.6617156233924094e-152
61,droplet,3m,24m,male,Slc34a1,-8.965298652648926,0.0001354603300569579,2.7101083333036513e-07,0.0009761023102328181,1.0085138763356314e-85
62,droplet,3m,24m,male,Hbq1b,8.92380142211914,4.335507597374999e-08,2.105629027937539e-05,0.00010231506894342601,1.6527315941207914e-71
63,droplet,3m,24m,male,Retnlg,8.885871887207031,3.0176724976627156e-06,0.001427532872185111,0.007762609515339136,4.19536852643952e-271
64,droplet,3m,24m,male,Col9a3,-8.855616569519043,0.00016001577023416758,3.454263151070336e-07,0.000540287175681442,0.0
65,droplet,3m,24m,male,Slfn14-ps,8.693023681640625,3.937482873084264e-08,1.629635335120838e-05,0.0001024524899548851,2.198635196561549e-41
66,droplet,3m,24m,male,Spna1,8.545467376708984,2.8394589790536884e-08,1.0609453056531493e-05,5.904592399019748e-05,9.145373732666196e-19
67,droplet,3m,24m,male,Sftpb,-8.485088348388672,3.8768062950111926e-05,1.0819422158192538e-07,0.000777368142735213,7.102270984992169e-08
68,droplet,3m,24m,male,Slc22a8,-8.421293258666992,1.0864416253753006e-05,3.16906358932556e-08,0.00010285269672749564,1.0546226500740714e-13
69,droplet,3m,24m,male,D630042F21Rik,-8.353569984436035,2.0657867935369723e-05,6.315437417470093e-08,0.0002465838915668428,6.488788135039287e-21
70,droplet,3m,24m,male,Tg,-8.334269523620605,0.0006379539263434708,1.976623252630816e-06,0.006462777033448219,1.4455015944381957e-42
71,droplet,3m,24m,male,Igll1,8.234789848327637,3.2636815916475825e-08,9.831954230321571e-06,0.00020992133067920804,3.969309655726471e-06
72,droplet,3m,24m,male,Aqp5,-8.228781700134277,2.0250774468877353e-05,6.750333625404892e-08,0.00016927419346757233,7.749927695597956e-35
73,droplet,3m,24m,male,2510003D18Rik,8.152935981750488,2.7189484441692002e-08,7.739182365185115e-06,4.98744921060279e-05,1.2404868920767531e-08
74,droplet,3m,24m,male,Epb4.2,8.055996894836426,1.1600967297908937e-07,3.087412551394664e-05,0.0001316968264291063,4.295544297405458e-137
75,droplet,3m,24m,male,Stfa1,7.9478440284729,6.079898184907506e-08,1.5012149560789112e-05,0.0003545178915373981,1.0351027943859575e-07
76,droplet,3m,24m,male,9930013L23Rik,-7.936329364776611,4.450285996426828e-05,1.816822106093241e-07,0.00019607982540037483,2.50487536292486e-151
77,droplet,3m,24m,male,Pla2g5,-7.909573554992676,8.480689575662836e-05,3.527044896145526e-07,0.0002879766980186105,0.0
78,droplet,3m,24m,male,Slc22a12,-7.872708320617676,2.404443330306094e-05,1.0258620619651992e-07,0.00021031823416706175,9.631341881788418e-38
79,droplet,3m,24m,male,Cytl1,-7.784873008728027,0.0071326992474496365,3.2342497434001416e-05,0.02088102698326111,0.0
80,droplet,3m,24m,male,Pou3f3,-7.782736778259277,7.586113952129381e-06,3.444844409727921e-08,5.3758722060592845e-05,1.8512281948680782e-07
81,droplet,3m,24m,male,A330076H08Rik,-7.769516468048096,1.408817661285866e-05,6.456402701360275e-08,8.354303281521425e-05,6.714523027575444e-29
82,droplet,3m,24m,male,S100g,-7.746137619018555,0.00022756656107958406,1.0599569577607326e-06,0.004236484412103891,4.2055571263687567e-10
83,droplet,3m,24m,male,Tnnc2,7.70040225982666,2.270682131211288e-07,4.722916492028162e-05,0.00128786766435951,3.595963032022458e-07
84,droplet,3m,24m,male,Fzd9,-7.661329746246338,7.29327293811366e-05,3.6027253713655227e-07,0.00025544886011630297,7.431203046842862e-284
85,droplet,3m,24m,male,Egf,-7.659597873687744,0.0001115678169298917,5.517844670066552e-07,0.0012305373093113303,1.0902203889727988e-34
86,droplet,3m,24m,male,Slc17a1,-7.633049488067627,1.0890254998230375e-05,5.485969012397618e-08,9.030722139868885e-05,4.2894528939581575e-15
87,droplet,3m,24m,male,Lect1,-7.549771308898926,0.0001340219023404643,7.152659691200824e-07,0.00044988206354901195,0.0
88,droplet,3m,24m,male,Mpo,7.410820960998535,7.384697369161586e-07,0.00012566450459416956,0.001497476827353239,1.7332072781725956e-52
89,droplet,3m,24m,male,Keg1,-7.399352073669434,2.8980113711440936e-05,1.7166060217732593e-07,0.0001946746342582628,1.6665272639310717e-62
90,droplet,3m,24m,male,Cxcl15,-7.394459247589111,2.124959610227961e-05,1.2629705281597126e-07,0.0004274621605873108,6.803977468446649e-07
91,droplet,3m,24m,male,Klf1,7.341960430145264,3.016220091467403e-07,4.893445293419063e-05,0.00021560330060310662,3.9805308438993534e-226
92,droplet,3m,24m,male,Gfi1b,7.325724124908447,5.27174002229458e-08,8.457167496089824e-06,5.686675649485551e-05,1.2373548382178544e-10
93,droplet,3m,24m,male,Mmp8,7.3256072998046875,8.125988983920251e-07,0.00013034798030275851,0.000595851568505168,0.0
94,droplet,3m,24m,male,Col11a1,-7.302600860595703,0.00030911763315089047,1.958040684257867e-06,0.0008862627437338233,0.0
95,droplet,3m,24m,male,Sult1d1,-7.241785526275635,4.253807492204942e-05,2.8104875582357636e-07,0.00022036557493265718,5.5521894407851155e-117
96,droplet,3m,24m,male,Cebpe,7.224369525909424,3.5580362123255327e-07,5.320635318639688e-05,0.00020002975361421704,6.447007430207125e-290
97,droplet,3m,24m,male,Apol10a,7.212674617767334,4.970901201772904e-08,7.373525932052871e-06,5.629844235954806e-05,2.924045643471052e-07
98,droplet,3m,24m,male,Wif1,-7.084632873535156,0.0006321314722299576,4.657151748688193e-06,0.0016482475912198424,0.0
99,droplet,3m,24m,male,Dao,-7.081937313079834,1.1136765351693612e-05,8.220121117119561e-08,8.947826427174732e-05,5.996768170693791e-16
100,droplet,3m,24m,male,Pdzk1,-7.0231032371521,2.072918323392514e-05,1.5937301611756993e-07,0.00014724144421052188,1.1692475338445187e-42
101,droplet,3m,24m,male,Kcnj1,-7.021122455596924,1.5236229955917224e-05,1.1730199389603513e-07,0.00014022225514054298,1.1441149262873351e-22
102,droplet,3m,24m,male,Susd5,-6.999724388122559,4.5856904762331396e-05,3.5832457001561124e-07,0.00015088217332959175,1.357940054810742e-216
103,droplet,3m,24m,male,Slc17a3,-6.9291791915893555,1.0854882930289023e-05,8.906960147214704e-08,9.412410145159811e-05,1.956230250687423e-14
104,droplet,3m,24m,male,A230065H16Rik,-6.921936988830566,4.631864430848509e-05,3.819829430540267e-07,0.00019264029106125236,3.039320187980332e-166
105,droplet,3m,24m,male,Foxa3,-6.788364887237549,2.4372773623326793e-05,2.2049640335808363e-07,0.0001026893878588453,6.060521196381138e-82
106,droplet,3m,24m,male,Lcn2,6.658173084259033,1.6298390619340353e-05,0.0016460935585200787,0.005371083039790392,0.0
107,droplet,3m,24m,male,Col11a2,-6.650580883026123,5.963616058579646e-05,5.9358728776715e-07,0.00021022593136876822,4.224556970782125e-247
108,droplet,3m,24m,male,Prtn3,6.462982177734375,1.5582304513372947e-06,0.00013746225158683956,0.0010493937879800797,4.650200390675388e-129
109,droplet,3m,24m,male,Ermap,6.453071594238281,2.6290155119568226e-07,2.3033655452309176e-05,0.00010602846305118874,4.7476694897830995e-83
110,droplet,3m,24m,male,Ibsp,-6.439964294433594,2.9478094802470878e-05,3.3952812827919843e-07,0.0003047924838028848,3.3102856782100676e-31
111,droplet,3m,24m,male,Slc12a3,-6.434471607208252,3.313989509479143e-05,3.831607955362415e-07,0.0005173004465177655,3.77496724862553e-14
112,droplet,3m,24m,male,Ckm,6.429290294647217,4.882929260929814e-07,4.208143946016207e-05,0.001147477887570858,5.771738414689234e-07
113,droplet,3m,24m,male,Gm12839,6.4110846519470215,1.3112850183460978e-07,1.1159098903590348e-05,7.655647641513497e-05,2.3466408233255e-19
114,droplet,3m,24m,male,Fut9,-6.374079704284668,1.79533217306016e-05,2.164480434885263e-07,0.00014984532026574016,3.0431771608446823e-30
115,droplet,3m,24m,male,Cd177,6.373153209686279,1.0101621228386648e-06,8.37339975987561e-05,0.00029579270631074905,0.0
116,droplet,3m,24m,male,Slc5a2,-6.372594356536865,1.6614392734481953e-05,2.0051199101089878e-07,0.000168622427736409,5.671430092465888e-22
117,droplet,3m,24m,male,Alas2,6.366374969482422,5.069558937975671e-06,0.0004182539414614439,0.001458365353755653,0.0
118,droplet,3m,24m,male,Selenbp2,-6.363731384277344,2.5345225367345847e-05,3.077660721828579e-07,0.00020837114425376058,3.72204215024325e-42
119,droplet,3m,24m,male,Beta-s,6.353485107421875,0.0005579980788752437,0.045627035200595856,0.1554102599620819,0.0
120,droplet,3m,24m,male,S100b,-6.33428430557251,0.0001262799050891772,1.5650362001906615e-06,0.00040616036858409643,0.0
121,droplet,3m,24m,male,Myl1,6.3338141441345215,4.1798296024353476e-07,3.3715350582497194e-05,0.0009171668207272887,7.818651397717825e-07
122,droplet,3m,24m,male,Add2,6.327683448791504,8.914591376196768e-08,7.160259428928839e-06,4.198087117401883e-05,6.961859410885568e-07
123,droplet,3m,24m,male,Ppp1r1b,-6.2909040451049805,5.484219218487851e-05,7.004278472777514e-07,0.00020686716015916318,3.569414412389953e-211
124,droplet,3m,24m,male,Snca,6.285923957824707,2.5559766072547063e-06,0.00019943836377933621,0.0007376907160505652,0.0
125,droplet,3m,24m,male,Fam101a,-6.278892517089844,2.5451770852669142e-05,3.277795030953712e-07,0.00010505754471523687,1.519242667437809e-87
126,droplet,3m,24m,male,Spink3,-6.277461051940918,0.0001370085374219343,1.7662136997387279e-06,0.0010312625672668219,2.131358491018992e-76
127,droplet,3m,24m,male,Slc7a13,-6.264216423034668,1.346198496321449e-05,1.7514170735921653e-07,0.00017468079749960452,1.5643297264243621e-12
128,droplet,3m,24m,male,Acta1,6.260036945343018,1.0749155308076297e-06,8.238224836532027e-05,0.002285543829202652,8.601556302419186e-07
129,droplet,3m,24m,male,Guca2b,-6.220200061798096,3.9229733374668285e-05,5.26196174632787e-07,0.0003001252480316907,3.913595525949815e-60
130,droplet,3m,24m,male,Aqp2,-6.181623458862305,2.474292523402255e-05,3.4087545941474673e-07,0.0004680906713474542,2.8475289339381738e-08
131,droplet,3m,24m,male,Iyd,-6.1759724617004395,1.5848145267227665e-05,2.1919142056958663e-07,0.00013019998732488602,2.1642753871943866e-26
132,droplet,3m,24m,male,Gata1,6.168984889984131,1.9238673587551602e-07,1.3842892258253414e-05,6.809447222622111e-05,1.817333654754476e-32
133,droplet,3m,24m,male,Car1,6.160089492797852,7.125597676349571e-07,5.095579763292335e-05,0.0003368582692928612,2.913191843450907e-132
134,droplet,3m,24m,male,Ppp1r1a,-6.1453166007995605,3.480772647890262e-05,4.917565092910081e-07,0.00031438280711881816,7.1157862989152075e-43
135,droplet,3m,24m,male,Matn3,-6.074650764465332,2.2025798898539506e-05,3.267971351306187e-07,0.00013635052891913801,1.0397696149363178e-51
136,droplet,3m,24m,male,Trem3,6.041877269744873,8.764471317590505e-07,5.7744757214095443e-05,0.00018541458121035248,0.0
137,droplet,3m,24m,male,Hemgn,6.039487361907959,1.324465870311542e-06,8.711801638128236e-05,0.0003920594463124871,1.18909301391156e-310
138,droplet,3m,24m,male,Hbb-b1,6.0164642333984375,1.81444352165272e-06,0.0001174572462332435,0.0004306475166231394,0.0
139,droplet,3m,24m,male,Reg3g,-5.988107681274414,0.00018868483311962336,2.972602487716358e-06,0.0022996694315224886,2.056452674856376e-27
140,droplet,3m,24m,male,Kcna6,-5.944910526275635,7.952879968797788e-06,1.290995328417921e-07,5.12807528139092e-05,2.2453042819482796e-08
141,droplet,3m,24m,male,Nfe2,5.916566371917725,7.10337417331175e-07,4.290711513021961e-05,0.0001301900192629546,2.1742846040124406e-261
142,droplet,3m,24m,male,Folr1,-5.883388042449951,1.8745922716334462e-05,3.17562495411039e-07,0.00012152831914136186,1.5894325728153273e-40
143,droplet,3m,24m,male,Spp2,-5.854461193084717,2.09223544516135e-05,3.616104606862791e-07,0.00019691867055371404,1.307894248789885e-29
144,droplet,3m,24m,male,Gpha2,-5.848882675170898,2.8953354558325373e-05,5.023528615311079e-07,0.0005200711893849075,1.1030858471944828e-09
145,droplet,3m,24m,male,Kcnj16,-5.83996057510376,1.9720542695722543e-05,3.4428200024194666e-07,0.00012223876547068357,6.192352197241774e-45
146,droplet,3m,24m,male,Slc16a4,-5.822747707366943,9.499880434304941e-06,1.6783936018782697e-07,5.288530883262865e-05,2.8689120061931795e-13
147,droplet,3m,24m,male,Col25a1,-5.75256872177124,1.1224661648157053e-05,2.0819750545797433e-07,6.940564344404265e-05,4.343071111541453e-18
148,droplet,3m,24m,male,Glyat,-5.7513532638549805,2.4136521460604854e-05,4.4806805021835316e-07,0.0001511828158982098,5.172760167201329e-56
149,droplet,3m,24m,male,Fxyd2,-5.654562473297119,0.0003619259805418551,7.185000413301168e-06,0.002130392473191023,1.1392217960968875e-127
150,droplet,3m,24m,male,Dio1,-5.640478610992432,1.0014269719249569e-05,2.0075387396900624e-07,7.662163261556998e-05,5.424069303083427e-13
151,droplet,3m,24m,male,Hbb-b2,5.62952184677124,9.728570148581639e-06,0.0004816194996237755,0.0018366121221333742,0.0
152,droplet,3m,24m,male,Npnt,-5.60392427444458,6.381826824508607e-05,1.3121857591613661e-06,0.0002550923090893775,7.779147291935328e-210
153,droplet,3m,24m,male,Slc27a2,-5.579587459564209,6.184005178511143e-05,1.2931420769746182e-06,0.00041639458504505455,1.527821054242992e-85
154,droplet,3m,24m,male,Lrat,-5.545500755310059,1.487720146542415e-05,3.1853548421167943e-07,0.00010020910121966153,4.994957939192328e-28
155,droplet,3m,24m,male,Ifitm6,5.4981231689453125,9.62046851782361e-06,0.00043480671592988074,0.001499547972343862,0.0
156,droplet,3m,24m,male,Hba-a1,5.446283340454102,2.8647182261920534e-06,0.0001249041233677417,0.0005132191581651568,0.0
157,droplet,3m,24m,male,Tbx4,-5.410714149475098,7.5679949986806605e-06,1.7790623019209306e-07,4.9885820772033185e-05,3.676742909980131e-07
158,droplet,3m,24m,male,Col27a1,-5.405742645263672,0.00013795876293443143,3.2543071029067505e-06,0.0003911771345883608,0.0
159,droplet,3m,24m,male,Tspan1,-5.403476715087891,1.9068496840191074e-05,4.5051254460304335e-07,0.0001143460685852915,1.3316383524073533e-43
160,droplet,3m,24m,male,Nat8,-5.4007248878479,9.27420023799641e-06,2.1953022155685176e-07,8.575408719480038e-05,7.809341470679552e-10
161,droplet,3m,24m,male,Mmp9,5.394627571105957,2.229682877441519e-06,9.379678522236645e-05,0.0003931034298148006,0.0
162,droplet,3m,24m,male,Asb5,5.349822998046875,3.67548381063898e-07,1.4989005649113096e-05,0.00023874652106314898,6.0597144326317275e-15
163,droplet,3m,24m,male,2410076I21Rik,5.349313259124756,4.386880050333275e-07,1.7883823602460325e-05,0.00011322028149152175,2.214173408086381e-45
164,droplet,3m,24m,male,Amn,-5.347476482391357,8.099998922261875e-06,1.9894450531410257e-07,7.036092574708164e-05,1.4513586375958015e-07
165,droplet,3m,24m,male,Cyp2j5,-5.331293106079102,3.131776611553505e-05,7.778771760058589e-07,0.0001941894879564643,1.2752734149267195e-70
166,droplet,3m,24m,male,1700011H14Rik,-5.330606937408447,1.0748981367214583e-05,2.671118295438646e-07,8.615791011834517e-05,2.7099424300835967e-14
167,droplet,3m,24m,male,Slc36a2,-5.31544303894043,8.208311555790715e-06,2.0613130402580282e-07,5.735907325288281e-05,1.342752954287728e-08
168,droplet,3m,24m,male,Aldob,-5.296464920043945,0.00014004904369357973,3.563569634934538e-06,0.0007813341217115521,1.2755074202862946e-135
169,droplet,3m,24m,male,Ugt3a2,-5.296250820159912,1.7146769096143544e-05,4.363660366379918e-07,0.00011881544924108312,2.764363702687453e-33
170,droplet,3m,24m,male,Tnfrsf11b,-5.243617057800293,1.3120978110237047e-05,3.4632114420674043e-07,7.687229663133621e-05,2.2333425632111838e-24
171,droplet,3m,24m,male,Slco1a1,-5.180179595947266,1.3310700524016283e-05,3.671219417356042e-07,0.00010858179302886128,4.1452998188722485e-20
172,droplet,3m,24m,male,Pdzrn4,-5.164625644683838,1.1235003512410913e-05,3.132309416287171e-07,6.786324229324237e-05,7.143759310150711e-18
173,droplet,3m,24m,male,Fam132b,5.158823490142822,4.3190607357246336e-07,1.542946665722411e-05,0.0001904770906548947,2.798700540475976e-21
174,droplet,3m,24m,male,Tmcc2,5.156009197235107,4.938638994644862e-06,0.00017608434427529573,0.0010555211920291185,4.222591269048074e-204
175,droplet,3m,24m,male,Zfp385b,-5.07573938369751,1.1264224667684175e-05,3.3400291954421846e-07,5.695653089787811e-05,4.551730522868251e-19
176,droplet,3m,24m,male,Unc5c,-5.0757012367248535,2.2128206182969734e-05,6.561561463058752e-07,8.263885683845729e-05,1.2336142941328956e-72
177,droplet,3m,24m,male,Corin,-5.0682806968688965,2.0795196178369224e-05,6.198089295139653e-07,9.873375529423356e-05,1.8165352385511757e-57
178,droplet,3m,24m,male,Foxf2,-5.0493879318237305,2.796457010845188e-05,8.444819741271203e-07,0.00013484749069903046,1.3832809207215224e-83
179,droplet,3m,24m,male,Cdh4,-5.024201393127441,1.0716095857787877e-05,3.293062604825536e-07,6.902111636009067e-05,9.732454802150701e-16
180,droplet,3m,24m,male,Chad,-5.019636631011963,0.0007856762385927141,2.4220456907642074e-05,0.0022234313655644655,0.0
181,droplet,3m,24m,male,Angptl7,5.0102434158325195,1.7190748167195125e-06,5.540240817936137e-05,0.0007975645130500197,2.423978672255851e-31
182,droplet,3m,24m,male,Klk1,-4.989440441131592,0.00014235929120332003,4.481407358980505e-06,0.0026110766921192408,1.001702382398044e-09
183,droplet,3m,24m,male,Tmem132c,-4.98261022567749,1.2305748896324076e-05,3.8921695022509084e-07,6.655263132415712e-05,3.9987067842010225e-22
184,droplet,3m,24m,male,1500015O10Rik,-4.962035179138184,0.00031369042699225247,1.0064212801808026e-05,0.0009156671585515141,0.0
185,droplet,3m,24m,male,Mup1,-4.9514288902282715,2.019303610723e-05,6.52637993425742e-07,0.000206962286029011,1.7492225874843993e-24
186,droplet,3m,24m,male,Col8a1,-4.927218437194824,0.0003997058083768934,1.3137112546246499e-05,0.001301497220993042,0.0
187,droplet,3m,24m,male,Kcnj15,-4.894542694091797,1.6778149074525572e-05,5.640779932036821e-07,0.00010782008757814765,9.24176613485829e-34
188,droplet,3m,24m,male,Kng2,-4.879330158233643,3.0029994377400726e-05,1.020305035126512e-06,0.00024824286811053753,2.8343593811053333e-44
189,droplet,3m,24m,male,Mfsd2b,4.867074489593506,2.571137542872748e-07,7.503474535042187e-06,4.396749864099547e-05,2.430652646475383e-07
190,droplet,3m,24m,male,1700020L24Rik,4.8561530113220215,3.7482223547158355e-07,1.085610801965231e-05,5.215489727561362e-05,1.0904405119046792e-18
191,droplet,3m,24m,male,Dntt,4.84624719619751,3.1750047924106184e-07,9.13295843929518e-06,0.00015100913878995925,5.342454818164461e-07
192,droplet,3m,24m,male,Itga10,-4.8458733558654785,3.6009616451337934e-05,1.2521747976279585e-06,0.00012082228931831196,3.730778524316486e-153
193,droplet,3m,24m,male,BC021785,-4.8278679847717285,7.695578460698016e-06,2.709608963868959e-07,6.606672832276672e-05,1.7048137386101412e-06
