,dataset,start_age,end_age,sex,gene,fold_change_log2,expression_at_start_age,expression_at_end_age,expression_max_std_dev,p_value
44,droplet,18m,21m,female,Krt79,4.387562274932861,4.279960649000714e-06,8.958343096310273e-05,0.0010429101530462503,1.511463399863511e-46
45,droplet,18m,21m,female,Zfp750,4.377811431884766,7.814294917807274e-07,1.6245867300312966e-05,7.566743443021551e-05,4.945347307143129e-41
46,droplet,18m,21m,female,Cd5l,-4.335548400878906,6.975976430112496e-05,3.4552124361653114e-06,0.0006842829752713442,2.7911620044137806e-38
47,droplet,18m,21m,female,Trim29,4.330345630645752,4.118440301681403e-06,8.285082731163129e-05,0.00024310383014380932,0.0
48,droplet,18m,21m,female,Perp,4.218706130981445,2.337780642847065e-05,0.0004352721443865448,0.001290120417252183,0.0
49,droplet,18m,21m,female,Clec4f,-4.1174468994140625,5.304806836647913e-05,3.0562891879526433e-06,0.0005264035426080227,4.91201765752324e-35
50,droplet,18m,21m,female,Bnipl,4.072293281555176,7.00980137935403e-07,1.1792033546953462e-05,4.6127650421112776e-05,1.2900188662977276e-21
51,droplet,18m,21m,female,Col17a1,3.983106851577759,3.684617240651278e-06,5.826759661431424e-05,0.00019676063675433397,1.7796999957821456e-298
52,droplet,18m,21m,female,Elovl4,3.9541308879852295,1.5664639931856073e-06,2.4279102945001796e-05,0.00028536454192362726,1.5365498977678082e-30
53,droplet,18m,21m,female,Stfa2l1,3.943350076675415,1.0819170483955531e-06,1.6644125935272314e-05,0.0002491825434844941,2.0194105237811138e-15
54,droplet,18m,21m,female,Try5,3.8451719284057617,1.494541902502533e-05,0.00021479303541127592,0.0031116052996367216,1.2887491934734046e-26
55,droplet,18m,21m,female,Ccl27a,3.5244996547698975,1.3391539141593967e-05,0.00015410283231176436,0.0006109176320023835,0.0
56,droplet,18m,21m,female,Dapl1,3.463649272918701,9.679270988272037e-06,0.00010678371472749859,0.0004741288139484823,9.988855923293971e-263
57,droplet,18m,21m,female,Rapgefl1,3.445875406265259,8.603059313827544e-07,9.374870387546252e-06,3.910118903149851e-05,1.6650035251030216e-11
58,droplet,18m,21m,female,Ppp1r14c,3.426028251647949,1.2029067875118926e-06,1.2929138392792083e-05,5.2956893341615796e-05,8.098109890419351e-24
59,droplet,18m,21m,female,Slc5a5,-3.4080591201782227,1.2087089999113232e-05,1.1386582627892494e-06,9.859963756753132e-05,2.233314866660477e-14
60,droplet,18m,21m,female,Tmprss4,3.3702552318573,1.5342420738306828e-06,1.5865072782617062e-05,7.575938070658594e-05,1.5619780172620515e-34
61,droplet,18m,21m,female,Cyp3a11,-3.318131685256958,1.9996854462078772e-05,2.004953785217367e-06,0.00024406163720414042,5.553332235089103e-15
62,droplet,18m,21m,female,Asprv1,3.270419120788574,1.2900184174213791e-06,1.2447739209164865e-05,0.0002470517356414348,2.1451845308481267e-06
63,droplet,18m,21m,female,Il20rb,3.2663462162017822,1.748323256833828e-06,1.6822483303258196e-05,6.0596245020860806e-05,2.0437187505948316e-40
64,droplet,18m,21m,female,Pkp1,3.185667037963867,4.446033017302398e-06,4.0453312976751477e-05,0.00013491879508364946,1.6122956489797083e-174
65,droplet,18m,21m,female,Try4,3.182706594467163,3.655096224974841e-05,0.0003318859962746501,0.004674270749092102,2.3520395083750398e-24
66,droplet,18m,21m,female,Ly6g6e,3.1712276935577393,8.522604275640333e-07,7.677281246287748e-06,4.2291951103834435e-05,4.290968290868134e-06
67,droplet,18m,21m,female,Cpa2,3.163774013519287,5.571727342612576e-06,4.993221227778122e-05,0.0007292490918189287,5.6693473152677546e-21
68,droplet,18m,21m,female,Upk1a,3.151864767074585,8.813486829239991e-07,7.833467861928511e-06,5.4786938562756404e-05,4.165274250628956e-06
69,droplet,18m,21m,female,Retnlg,3.1405739784240723,0.00018389514298178256,0.001621725270524621,0.009172261692583561,8.136638830100193e-173
70,droplet,18m,21m,female,Plek2,3.1309428215026855,1.5487784139622818e-06,1.3567419046012219e-05,5.330397834768519e-05,4.346544691747976e-25
71,droplet,18m,21m,female,Chl1,3.1147327423095703,1.0016306077886838e-06,8.676327524881344e-06,4.026772876386531e-05,1.463082746015329e-08
72,droplet,18m,21m,female,Cpa1,3.10536527633667,2.643488005560357e-05,0.00022750211064703763,0.003373617772012949,5.5646343184835196e-21
73,droplet,18m,21m,female,Alox12e,3.052381753921509,1.7806761434258078e-06,1.4772146641917061e-05,0.0001448788243578747,4.383951703163907e-19
74,droplet,18m,21m,female,Aldh3a1,3.0498263835906982,1.13923954359052e-06,9.434190360479988e-06,6.105701322667301e-05,8.27111966784935e-10
75,droplet,18m,21m,female,Reg1,3.036742925643921,7.784426088619512e-06,6.388183101080358e-05,0.0009394573862664402,1.9599338818006047e-20
76,droplet,18m,21m,female,Il34,3.0351710319519043,2.841950390575221e-06,2.3296686777030118e-05,8.416931086685508e-05,9.37679628973427e-70
77,droplet,18m,21m,female,Prss2,3.031078338623047,4.32528140663635e-05,0.0003535573196131736,0.004835944157093763,8.657036264934582e-25
78,droplet,18m,21m,female,Dsp,3.0294809341430664,1.1799938874901272e-05,9.634838352212682e-05,0.00030931687797419727,0.0
79,droplet,18m,21m,female,Hs3st6,3.0021607875823975,3.6307992559159175e-06,2.9089938834658824e-05,9.594456059858203e-05,2.1655651238091892e-105
80,droplet,18m,21m,female,Pdia2,2.996419668197632,1.2486819969126373e-06,9.964703167497646e-06,0.00015713936591055244,8.45065019666646e-06
81,droplet,18m,21m,female,Pla2g1b,2.981973886489868,2.9695872854063055e-06,2.346171640965622e-05,0.00034688517916947603,9.141884352731297e-16
82,droplet,18m,21m,female,Pof1b,2.9639058113098145,1.6053822946560103e-06,1.2525735655799508e-05,5.43952701264061e-05,3.539933686915636e-20
83,droplet,18m,21m,female,Fam25c,2.9631197452545166,2.577109080448281e-05,0.0002009651652770117,0.0008576377294957638,1.0901337408956597e-284
84,droplet,18m,21m,female,Pnlip,2.956824541091919,3.226520129828714e-05,0.0002505112497601658,0.0037113649304956198,1.5512584996463766e-19
85,droplet,18m,21m,female,Bbox1,2.9506325721740723,1.7638155895838281e-06,1.3635853974847123e-05,5.515379962162115e-05,3.816879666570543e-24
86,droplet,18m,21m,female,Vsig4,-2.9369895458221436,5.2347291784826666e-05,6.835529802629026e-06,0.0005223284824751318,1.473642955718458e-27
87,droplet,18m,21m,female,Ccrl1,2.9175033569335938,1.947588089024066e-06,1.4714765711687505e-05,6.844008748885244e-05,1.1434367759919846e-26
88,droplet,18m,21m,female,Clps,2.903653621673584,2.5189494408550672e-05,0.00018849782645702362,0.0027583243791013956,9.700086909218103e-21
89,droplet,18m,21m,female,Rnase1,2.892125129699707,1.2370461263344623e-05,9.183374640997499e-05,0.0012132106348872185,3.5645060257707016e-24
90,droplet,18m,21m,female,Pnliprp1,2.8915939331054688,1.3095718713884708e-05,9.718201181385666e-05,0.0014169183559715748,1.9576349624793116e-19
91,droplet,18m,21m,female,Ankrd35,2.889227867126465,1.3534369145418168e-06,1.0027267308032606e-05,5.376973422244191e-05,1.9454251844941078e-11
92,droplet,18m,21m,female,Tmem45a,2.8538265228271484,1.032614818541333e-05,7.46493024053052e-05,0.0002370050351601094,0.0
93,droplet,18m,21m,female,Tmem54,2.8470535278320312,1.4767409766136552e-06,1.062559022102505e-05,4.489690036280081e-05,1.649193828965329e-13
94,droplet,18m,21m,female,Rarres1,2.8250393867492676,2.053503067145357e-06,1.4551813364960253e-05,7.22265467629768e-05,2.655871052876955e-25
95,droplet,18m,21m,female,Ovol1,2.7827303409576416,1.4284008784670732e-06,9.829595910559874e-06,6.408758054021746e-05,4.0913650646356663e-10
96,droplet,18m,21m,female,Pnliprp2,2.7548458576202393,2.841675950548961e-06,1.918076304718852e-05,0.00029682129388675094,3.526496001941039e-11
97,droplet,18m,21m,female,Zg16,2.731456995010376,1.0271687642671168e-05,6.821695569669828e-05,0.0009189989068545401,6.4099702055777885e-21
98,droplet,18m,21m,female,Gp2,2.7207555770874023,2.7930475425819168e-06,1.8412274584989063e-05,0.00027936199330724776,6.259806501416163e-12
99,droplet,18m,21m,female,Cel,2.7123711109161377,1.1791069482569583e-05,7.727843330940232e-05,0.001172879128716886,3.3210136262761025e-16
100,droplet,18m,21m,female,2210010C04Rik,2.6649553775787354,3.233304596506059e-05,0.00020505866268649697,0.00281732645817101,4.8500925380426594e-20
101,droplet,18m,21m,female,Pla2g2f,2.662163019180298,2.3462191620637896e-06,1.4851134437776636e-05,7.887889660196379e-05,7.998058715117374e-25
102,droplet,18m,21m,female,Tnfrsf19,2.650641918182373,1.98947327589849e-06,1.2492834684962872e-05,5.216426870902069e-05,3.1125530372290418e-18
103,droplet,18m,21m,female,Evpl,2.6148531436920166,2.0849415705015417e-06,1.2771540241374169e-05,5.5102889746194705e-05,4.760191428122608e-19
104,droplet,18m,21m,female,Akr1c18,2.5889084339141846,4.210501174384262e-06,2.5332203222205862e-05,0.00024454458616673946,6.929809622566199e-30
105,droplet,18m,21m,female,Cela2a,2.588632345199585,0.00010269414633512497,0.0006177342147566378,0.008673801086843014,5.057486033879797e-18
106,droplet,18m,21m,female,Mrgprg,2.584193229675293,1.9687734038598137e-06,1.1806347174569964e-05,0.00015847651229705662,2.736581601229162e-07
107,droplet,18m,21m,female,Cd109,2.5799875259399414,2.092936256303801e-06,1.2514393347373698e-05,4.713848829851486e-05,4.305626890411894e-18
108,droplet,18m,21m,female,Sycn,2.5766658782958984,1.756480742187705e-05,0.00010478453623363748,0.0013826554641127586,7.2563558765847e-20
109,droplet,18m,21m,female,Hebp2,2.5745253562927246,4.210064616927411e-06,2.507830322429072e-05,0.00010695867240428925,6.620575215065201e-66
110,droplet,18m,21m,female,Gm5483,2.5326077938079834,3.963673407270107e-06,2.2934476874070242e-05,0.00045189590309746563,4.162714877390762e-06
111,droplet,18m,21m,female,Cpb1,2.530228853225708,2.816606138367206e-05,0.00016270500782411546,0.0023072664625942707,1.0597883544469584e-16
112,droplet,18m,21m,female,Krt14,2.4617300033569336,0.00021221338829491287,0.0011690343962982297,0.004172282759100199,0.0
113,droplet,18m,21m,female,Ndufa4l2,2.4561986923217773,1.6214200513786636e-05,8.89785005711019e-05,0.0003379273402970284,6.569083586881807e-218
114,droplet,18m,21m,female,Cela3b,2.434563398361206,2.3675078409723938e-05,0.0001279876596527174,0.0017768662655726075,9.700325171151813e-17
115,droplet,18m,21m,female,Ctrl,2.433021068572998,2.5181056116707623e-05,0.0001359835296170786,0.0019351408118382096,9.47957342606778e-16
116,droplet,18m,21m,female,Ckmt1,2.4327757358551025,4.6330578697961755e-06,2.5015329811139964e-05,8.572953811381012e-05,4.05121010118997e-67
117,droplet,18m,21m,female,Ido1,-2.4197769165039062,1.3154663975001313e-05,2.4584091988799628e-06,0.00016240510740317404,1.8701238077938427e-07
118,droplet,18m,21m,female,Tns4,2.395216464996338,3.3589205941098044e-06,1.7669808585196733e-05,6.427898915717378e-05,4.1902071485643137e-35
119,droplet,18m,21m,female,Fcna,-2.383909225463867,2.368777677475009e-05,4.538329449133016e-06,0.00022261679987423122,5.116819726989937e-19
120,droplet,18m,21m,female,Serpinb5,2.3719711303710938,1.4066988114791457e-05,7.281747093657032e-05,0.00024150496756192297,2.3100809054240836e-244
121,droplet,18m,21m,female,Acpp,2.2809956073760986,2.375837993895402e-06,1.1546891073521692e-05,4.4547901779878885e-05,2.1692364229643115e-13
122,droplet,18m,21m,female,Phospho1,2.2521183490753174,7.056162758090068e-06,3.361428025527857e-05,0.00010383516928413883,5.228038482825515e-105
123,droplet,18m,21m,female,Tacstd2,2.2187891006469727,2.4038827177719213e-05,0.00011190137593075633,0.00034227207652293146,0.0
124,droplet,18m,21m,female,Ctrb1,2.2022862434387207,8.369364513782784e-05,0.0003851648943964392,0.00538907665759325,8.057623349378663e-13
125,droplet,18m,21m,female,Grhl1,2.174163341522217,2.65538574240054e-06,1.1984394404862542e-05,5.3479481721296906e-05,1.2491324921601729e-13
126,droplet,18m,21m,female,Slc27a3,2.168773651123047,3.6655630992754595e-06,1.6481877537444234e-05,6.43423554720357e-05,2.7511241955635107e-27
127,droplet,18m,21m,female,Eppk1,2.096900224685669,3.805208052654052e-06,1.6278272596537136e-05,7.771998934913427e-05,3.0187254901967957e-24
128,droplet,18m,21m,female,Slc12a2,-2.0892374515533447,7.261192513396963e-05,1.7064154235413298e-05,0.00042655220022425056,4.411428848548239e-66
129,droplet,18m,21m,female,Ppl,2.0811960697174072,4.214537511870731e-06,1.783414882083889e-05,6.435284012695774e-05,2.9174669979319253e-31
130,droplet,18m,21m,female,Cr2,-2.0777342319488525,5.607970888377167e-05,1.328450525761582e-05,0.00019379836157895625,7.450516062554398e-132
131,droplet,18m,21m,female,Adh7,2.037914991378784,2.3624563709745416e-06,9.70146902545821e-06,4.87011820951011e-05,5.243834380364826e-07
132,droplet,18m,21m,female,Itih3,-2.006618022918701,1.5988263839972205e-05,3.97877192881424e-06,0.00018405025184620172,2.5405473020345626e-08
133,droplet,18m,21m,female,Aqp5,-2.0013811588287354,1.787560904631391e-05,4.464625362743391e-06,0.00015695576439611614,5.929639769021865e-14
