,dataset,start_age,end_age,sex,tissue,subtissue,gene,fold_change_log2,expression_at_start_age,expression_at_end_age,expression_max_std_dev,p_value
12,droplet,18m,21m,female,Liver,Hepatocytes,Gm9320,4.122161865234375,5.697778760804795e-06,9.922016761265695e-05,0.00022637861547991633,1.8615149551381661e-06
13,droplet,18m,21m,female,Pancreas,Endocrine,Fmo1,4.057817459106445,1.0041620953415986e-05,0.00016723554290365428,0.00025473308051005006,8.111906665135372e-98
14,droplet,18m,21m,female,Pancreas,Endocrine,Matn2,4.057704448699951,9.31520298763644e-06,0.00015512548270635307,0.00024927101912908256,1.4323720880166177e-88
15,droplet,18m,21m,female,Marrow,nan,Niacr1,4.020156383514404,1.4623444712924538e-06,2.372671224293299e-05,9.795882215257734e-05,6.0071048131857115e-33
16,droplet,18m,21m,female,Marrow,nan,Asprv1,3.9287784099578857,2.0036550267832354e-06,3.0514287573168986e-05,0.00018201523926109076,5.0689139604628404e-20
17,droplet,18m,21m,female,Mammary_Gland,nan,Dnaic1,-3.887913942337036,9.35164644033648e-06,6.316967642305826e-07,4.294643076718785e-05,1.1849176307633339e-06
18,droplet,18m,21m,female,Fat,Scat,Col6a5,3.8719844818115234,9.960678653442301e-06,0.00014583859592676163,0.0004380294412840158,2.9085658025697236e-11
19,droplet,18m,21m,female,Pancreas,Endocrine,Aff2,-3.7672905921936035,1.3800974556943402e-05,1.0135422598978039e-06,4.9718175432644784e-05,9.245194632856387e-06
20,droplet,18m,21m,female,Mammary_Gland,nan,Slc5a5,-3.751751661300659,7.543477840954438e-05,5.599919404630782e-06,0.00023502050316892564,1.3286306683160284e-49
21,droplet,18m,21m,female,Fat,Scat,Tdo2,3.702686309814453,2.8042809390171897e-06,3.651247970992699e-05,0.0001345086348010227,2.053834484874115e-06
22,droplet,18m,21m,female,Pancreas,Endocrine,Try5,3.7014319896698,0.00010018592729466036,0.0013033131835982203,0.005438257474452257,1.068889964897031e-09
23,droplet,18m,21m,female,Liver,Hepatocytes,Mt2,-3.6961934566497803,0.0008678236044943333,6.695243064314127e-05,0.0011937866220250726,3.405707780428838e-21
24,droplet,18m,21m,female,Fat,Scat,Rpl26,3.5992517471313477,3.935649147024378e-06,4.769788938574493e-05,8.835369953885674e-05,3.540190480224431e-31
25,droplet,18m,21m,female,Marrow,nan,Slc7a11,3.5766873359680176,4.389409696159419e-06,5.237166624283418e-05,0.0001596006768522784,6.517823999153519e-75
26,droplet,18m,21m,female,Fat,Scat,Ndufs5,3.5625720024108887,5.342587428458501e-06,6.31237417110242e-05,0.00010754827235359699,2.356561930826985e-39
27,droplet,18m,21m,female,Mammary_Gland,nan,Rbm20,-3.561244487762451,1.7187589037348516e-05,1.4560398540197639e-06,7.710160571150482e-05,2.983192309277644e-14
28,droplet,18m,21m,female,Mammary_Gland,nan,Abcc8,-3.5411014556884766,1.0867215678445064e-05,9.335553272649122e-07,5.017540024709888e-05,5.4909929472676976e-08
29,droplet,18m,21m,female,Liver,Npc,Hk3,-3.5383682250976562,6.897230196045712e-05,5.93635286350036e-06,0.00013609482266474515,2.8135903848020912e-12
30,droplet,18m,21m,female,Mammary_Gland,nan,Cdo1,-3.534904718399048,7.846477092243731e-05,6.769588253519032e-06,0.00025483284844085574,7.617968956365189e-45
31,droplet,18m,21m,female,Fat,Scat,H2-Q7,3.488452672958374,2.7309370125294663e-06,3.065072087338194e-05,8.233878907049075e-05,6.496594581855437e-13
32,droplet,18m,21m,female,Fat,Scat,Rpl30,3.4764201641082764,1.4189699868438765e-05,0.00015793558850418776,0.00017143605509772897,2.285285098252872e-104
33,droplet,18m,21m,female,Kidney,nan,Cox8b,3.453425884246826,2.6786915441334713e-06,2.934320582426153e-05,0.0001753505493979901,1.2294890816420827e-06
34,droplet,18m,21m,female,Spleen,nan,Apobec2,3.4479379653930664,2.213484776802943e-06,2.4155133360181935e-05,9.856713586486876e-05,1.9270907772186848e-36
35,droplet,18m,21m,female,Spleen,nan,4632427E13Rik,-3.4377737045288086,1.0945611393253785e-05,1.0101051657329663e-06,5.27384654560592e-05,7.171456541182089e-11
36,droplet,18m,21m,female,Spleen,nan,Srp54b,-3.4172251224517822,8.619245818408672e-06,8.068290640039777e-07,4.4850945414509624e-05,2.740843129198853e-06
37,droplet,18m,21m,female,Marrow,nan,Fosb,3.4031083583831787,2.1495843611774035e-06,2.2740099666407332e-05,7.523719978053123e-05,5.385431846974414e-38
38,droplet,18m,21m,female,Marrow,nan,Arg2,3.4002718925476074,2.8141760139988037e-06,2.971222420455888e-05,0.00010716329416027293,9.43137456807168e-42
39,droplet,18m,21m,female,Mammary_Gland,nan,Mtmr7,-3.396540880203247,5.439483356894925e-05,5.165315997146536e-06,0.0001659703120822087,1.1321658358010161e-46
40,droplet,18m,21m,female,Mammary_Gland,nan,Slc12a2,-3.3677005767822266,0.0004152771725784987,4.0230843296740204e-05,0.0010076073231175542,5.870702443745917e-84
41,droplet,18m,21m,female,Kidney,nan,Rab7,-3.3608345985412598,1.245104522240581e-05,1.211974336001731e-06,4.534633262665011e-05,1.483468866535193e-09
42,droplet,18m,21m,female,Liver,Npc,Sbf2,-3.3492345809936523,4.1845778468996286e-05,4.1061184674617834e-06,9.621946082916111e-05,9.188529798731315e-07
43,droplet,18m,21m,female,Marrow,nan,Gm13139,-3.313847303390503,1.0613936865411233e-05,1.0673545602912782e-06,4.080141297890805e-05,5.1112030507824546e-09
44,droplet,18m,21m,female,Marrow,nan,Gm10872,3.3067617416381836,3.554988325049635e-06,3.517813092912547e-05,0.0001186993540613912,2.1601656334014178e-51
45,droplet,18m,21m,female,Mammary_Gland,nan,Cxcl15,-3.3004446029663086,0.0001446236128685996,1.4679332707601134e-05,0.00039827817818149924,5.952605582266627e-61
46,droplet,18m,21m,female,Fat,Scat,Mrgprg,3.2816247940063477,2.03976160264574e-05,0.00019835673447232693,0.0006407229229807854,1.0236134172076824e-06
47,droplet,18m,21m,female,Mammary_Gland,nan,Tmem56,-3.2482502460479736,0.0001038175105350092,1.0925713468168397e-05,0.00026418769266456366,1.0044465180598747e-70
48,droplet,18m,21m,female,Pancreas,Exocrine,Comt,-3.2337558269500732,0.0008903929847292602,9.4650786195416e-05,0.0004039699852000922,4.484220721688569e-12
49,droplet,18m,21m,female,Mammary_Gland,nan,Prlr,-3.1945619583129883,0.0003301487595308572,3.606207246775739e-05,0.0007781084277667105,1.5890044263987991e-84
50,droplet,18m,21m,female,Marrow,nan,Retnlg,3.1715357303619385,0.0012003473239019513,0.010815193876624107,0.021661868318915367,1.6224253297993355e-200
51,droplet,18m,21m,female,Marrow,nan,Prok2,3.1620874404907227,1.8694445316214114e-06,1.673385122558102e-05,9.050896187545732e-05,1.4948296031615885e-13
52,droplet,18m,21m,female,Mammary_Gland,nan,Tspan1,-3.1372227668762207,2.9858645575586706e-05,3.393687393327127e-06,0.00010316736734239385,7.043447016024634e-28
53,droplet,18m,21m,female,Pancreas,Endocrine,Spink3,3.133601665496826,1.5188439647317864e-05,0.00013329728972166777,0.000539580185431987,5.362804752855341e-09
54,droplet,18m,21m,female,Liver,Hepatocytes,Rps15a-ps6,3.1324026584625244,2.656537981238216e-05,0.0002329502603970468,0.0004756346170324832,1.6741220912380298e-07
55,droplet,18m,21m,female,Mammary_Gland,nan,Ido1,-3.114089250564575,8.501860429532826e-05,9.819280421652365e-06,0.00042448536260053515,9.951398941769379e-16
56,droplet,18m,21m,female,Mammary_Gland,nan,Proc,-3.091871500015259,1.011206677503651e-05,1.186024178423395e-06,4.526820339378901e-05,1.626283001301334e-06
57,droplet,18m,21m,female,Marrow,nan,Clec4d,3.0801706314086914,1.029116720019374e-05,8.703389903530478e-05,0.00025364788598380983,1.255562102972167e-86
58,droplet,18m,21m,female,Liver,Hepatocytes,Rps15a-ps4,3.0271315574645996,6.285807467065752e-05,0.0005124110030010343,0.001002422533929348,2.4831621589471154e-08
59,droplet,18m,21m,female,Mammary_Gland,nan,Tmprss2,-3.0240306854248047,2.761747055046726e-05,3.3951573641388677e-06,9.430619684280828e-05,8.85705696512609e-28
60,droplet,18m,21m,female,Mammary_Gland,nan,Fxyd2,-3.0193588733673096,0.00025692599592730403,3.168767943861894e-05,0.00098702241666615,2.765066489162874e-29
61,droplet,18m,21m,female,Spleen,nan,Klk1b27,3.0154409408569336,2.275059387102374e-06,1.839632386690937e-05,8.055864600464702e-05,9.334241020582503e-23
62,droplet,18m,21m,female,Mammary_Gland,nan,Gipc2,-2.998675584793091,5.2662056987173855e-05,6.588802079932066e-06,0.00014263851335272193,2.6127957379991058e-53
63,droplet,18m,21m,female,Mammary_Gland,nan,Dgat2,-2.9728875160217285,8.835283369990066e-05,1.1253616321482696e-05,0.00030278178746812046,2.2113317743174045e-36
64,droplet,18m,21m,female,Liver,Npc,Clec4n,-2.9632134437561035,0.0002097979886457324,2.6902036552201025e-05,0.00032580929109826684,9.141578683470665e-19
65,droplet,18m,21m,female,Marrow,nan,Osm,2.94148325920105,8.627378520031925e-06,6.627558468608186e-05,0.00018105850904248655,8.280464963273004e-89
66,droplet,18m,21m,female,Mammary_Gland,nan,Sprr1a,-2.9182841777801514,7.947965787025169e-05,1.0513925190025475e-05,0.0004259021079633385,9.279962586650386e-13
67,droplet,18m,21m,female,Mammary_Gland,nan,Wnt4,-2.909130096435547,7.245107553899288e-05,9.645157660997938e-06,0.0001884544617496431,1.0912498954467473e-60
68,droplet,18m,21m,female,Kidney,nan,Rn45s,-2.9070005416870117,0.016247037798166275,0.0021661065984517336,0.025904618203639984,6.112473386351367e-125
69,droplet,18m,21m,female,Spleen,nan,Hoxa7,2.894469738006592,1.4120513469606522e-06,1.0499606105440762e-05,5.526941822608933e-05,2.403594812946684e-08
70,droplet,18m,21m,female,Marrow,nan,Gm5483,2.8514599800109863,1.9300172425573692e-05,0.00013929521082900465,0.0011315782321617007,1.0362310423392927e-06
71,droplet,18m,21m,female,Fat,Scat,Gm3258,2.8413166999816895,4.044833531224867e-06,2.8988266421947628e-05,7.132111204555258e-05,5.3682362539505076e-12
72,droplet,18m,21m,female,Pancreas,Endocrine,Neb,2.8185195922851562,4.456833721633302e-06,3.1440209568245336e-05,9.478085848968476e-05,3.1195554838334015e-14
73,droplet,18m,21m,female,Fat,Scat,Gm5506,2.8149564266204834,6.491202384495409e-06,4.567846917780116e-05,9.834951197262853e-05,7.006668707550047e-19
74,droplet,18m,21m,female,Mammary_Gland,nan,Mlph,-2.8106653690338135,3.2117110094986856e-05,4.577641448122449e-06,8.988393528852612e-05,1.1532619411958518e-39
75,droplet,18m,21m,female,Lung,nan,Ager,2.797018051147461,8.108975634968374e-06,5.6357581343036145e-05,0.0003750958130694926,6.348042735014091e-06
76,droplet,18m,21m,female,Liver,Npc,B430306N03Rik,-2.789618968963623,5.126339237904176e-05,7.4139261414529756e-06,0.0001120286833611317,9.425401049284606e-07
77,droplet,18m,21m,female,Lung,nan,Rn45s,-2.7859151363372803,0.0038601281121373177,0.000559703097678721,0.0068595330230891705,3.749962414963248e-71
78,droplet,18m,21m,female,Mammary_Gland,nan,Cited1,-2.783017635345459,7.148380973376334e-05,1.0385702807980124e-05,0.00032144447322934866,2.456832555958718e-18
79,droplet,18m,21m,female,Liver,Hepatocytes,Hao2,2.782421588897705,1.4195454241416883e-05,9.766561561264098e-05,0.0001257088006241247,3.353891589496803e-16
80,droplet,18m,21m,female,Liver,Npc,Trem2,-2.776132822036743,0.00010192769696004689,1.4879658010613639e-05,0.00021630535775329918,9.649413123788493e-07
81,droplet,18m,21m,female,Mammary_Gland,nan,Upk2,-2.772444486618042,1.2759720448229928e-05,1.8674630837267614e-06,6.133497663540766e-05,2.751812947868939e-07
82,droplet,18m,21m,female,Mammary_Gland,nan,Aqp5,-2.7628917694091797,0.00010951045260298997,1.613400672795251e-05,0.00037515381700359285,1.0433622863864498e-33
83,droplet,18m,21m,female,Lung,nan,AI836003,2.752526044845581,4.447422725206707e-06,2.9971010008011945e-05,0.00016255537047982216,2.5346699311840352e-09
84,droplet,18m,21m,female,Pancreas,Endocrine,Tff2,2.7494890689849854,1.3051986570644658e-05,8.777187031228095e-05,0.0003606726531870663,4.6626225103969266e-07
85,droplet,18m,21m,female,Marrow,nan,Hist1h2ai,-2.744231939315796,1.0906843272096012e-05,1.6278061139018973e-06,4.2661780753405765e-05,6.35615632467525e-08
86,droplet,18m,21m,female,Liver,Hepatocytes,Cyp26a1,-2.735980749130249,0.00016183256229851395,2.429145752103068e-05,0.00024759708321653306,1.7796019174473066e-12
87,droplet,18m,21m,female,Liver,Hepatocytes,Rpl34-ps1,2.7251529693603516,1.3899477380618919e-05,9.19075682759285e-05,0.00016878197493497282,2.277572689974852e-07
88,droplet,18m,21m,female,Pancreas,Endocrine,Igfbp5,2.7190499305725098,6.819531336077489e-06,4.490246647037566e-05,0.00013440503971651196,1.8055949726576495e-14
89,droplet,18m,21m,female,Liver,Hepatocytes,Sult2a7,-2.6827423572540283,0.0001857298193499446,2.8926489903824404e-05,0.0002929616894107312,1.8375830894263153e-11
90,droplet,18m,21m,female,Liver,Hepatocytes,Cyp3a11,-2.677824020385742,0.0016000160248950124,0.0002500454429537058,0.0015388191677629948,2.2379894842106756e-35
91,droplet,18m,21m,female,Marrow,nan,H2-Q10,2.6769425868988037,3.928244950657245e-06,2.5121098587987944e-05,0.00012355975923128426,5.06625743785719e-19
92,droplet,18m,21m,female,Pancreas,Endocrine,Prss2,2.6729226112365723,0.0003751458425540477,0.0023923791013658047,0.008526347577571869,1.0401770508366007e-09
93,droplet,18m,21m,female,Mammary_Gland,nan,Pet112l,-2.6728904247283936,3.5390145058045164e-05,5.549604793486651e-06,0.00012670367141254246,1.382467723722605e-25
94,droplet,18m,21m,female,Marrow,nan,Snhg9,-2.6575820446014404,5.076134402770549e-05,8.044909918680787e-06,9.822646097745746e-05,2.5536701957341353e-86
95,droplet,18m,21m,female,Liver,Hepatocytes,Mt1,-2.645946741104126,0.0023234242107719183,0.0003712095785886049,0.002383702201768756,9.683490472793411e-32
96,droplet,18m,21m,female,Marrow,nan,Lepr,-2.6438488960266113,5.801435690955259e-05,9.282343853556085e-06,0.00022117827029433101,1.3583049112234666e-25
97,droplet,18m,21m,female,Mammary_Gland,nan,Fam38b,-2.6430602073669434,2.8834363547503017e-05,4.6160434976627585e-06,9.661098738433793e-05,2.889487611888863e-25
98,droplet,18m,21m,female,Pancreas,Endocrine,Sycn,2.633720874786377,0.0001445192756364122,0.0008969222544692457,0.003061782568693161,1.368659395619907e-10
99,droplet,18m,21m,female,Fat,Scat,Tusc3,2.6303985118865967,3.1293277515942464e-06,1.9376706404727884e-05,5.599798168987036e-05,2.31873683378835e-06
100,droplet,18m,21m,female,Pancreas,Endocrine,Rnase1,2.6226229667663574,0.00011812877346528694,0.0007275181706063449,0.002554668579250574,1.138648605932469e-09
101,droplet,18m,21m,female,Liver,Hepatocytes,Gm1821,2.6117985248565674,2.7878519176738337e-05,0.00017041171668097377,0.00026893982430920005,1.0083372279601995e-11
102,droplet,18m,21m,female,Pancreas,Endocrine,Try4,2.5967187881469727,0.0003656086337286979,0.002211600309237838,0.008631282486021519,3.0403839176668234e-07
103,droplet,18m,21m,female,Spleen,nan,Zfp608,-2.589555263519287,2.353832132939715e-05,3.910583473043516e-06,8.445077401120216e-05,2.2746447735082625e-32
104,droplet,18m,21m,female,Mammary_Gland,nan,Dpep2,-2.568324565887451,2.842570211214479e-05,4.7925695980666205e-06,0.0001118450309149921,2.1781664901519774e-18
105,droplet,18m,21m,female,Mammary_Gland,nan,Foxa1,-2.563075304031372,2.908713577198796e-05,4.921962954540504e-06,8.867772703524679e-05,8.192855615388078e-30
106,droplet,18m,21m,female,Spleen,nan,Emr1,2.5600078105926514,1.4760556041437667e-05,8.704460924491286e-05,0.00020594484522007406,1.883265167040997e-129
107,droplet,18m,21m,female,Pancreas,Endocrine,Zg16,2.5520176887512207,0.00010115545592270792,0.000593230128288269,0.0022601918317377567,2.192415344212125e-07
108,droplet,18m,21m,female,Mammary_Gland,nan,Arg2,-2.550799608230591,2.9798282412230037e-05,5.0853864195232745e-06,9.708664583740756e-05,6.53165522171984e-27
109,droplet,18m,21m,female,Mammary_Gland,nan,Krt7,-2.5435454845428467,0.0002139363787136972,3.669451689347625e-05,0.0004876110760960728,6.015845211533445e-76
110,droplet,18m,21m,female,Mammary_Gland,nan,Foxq1,-2.5339314937591553,1.9777058696490712e-05,3.414854745642515e-06,9.317998046753928e-05,2.0045095009538003e-10
111,droplet,18m,21m,female,Mammary_Gland,nan,Abcc3,-2.525357246398926,1.900829010992311e-05,3.301677452327567e-06,7.040105992928147e-05,4.996676450091513e-16
112,droplet,18m,21m,female,Pancreas,Endocrine,Cela1,2.510718584060669,0.00033845019061118364,0.0019288408802822232,0.007798302918672562,1.4529740709578414e-06
113,droplet,18m,21m,female,Mammary_Gland,nan,Slc7a2,-2.504880666732788,7.316704432014376e-05,1.2890544894617051e-05,0.00019801269809249789,1.518515170744633e-48
114,droplet,18m,21m,female,Mammary_Gland,nan,Csf3,-2.501732587814331,0.00026823149528354406,4.7360164899146184e-05,0.0013815821148455143,2.438461449580345e-12
115,droplet,18m,21m,female,Fat,Scat,Rpl34-ps1,2.4976894855499268,7.757609273539856e-05,0.00043813438969664276,0.00035960073000751436,5.084134968404227e-145
116,droplet,18m,21m,female,Kidney,nan,Hook1,-2.493143081665039,2.1607784219668247e-05,3.8379498619178776e-06,6.0454545746324584e-05,5.293721093236663e-19
117,droplet,18m,21m,female,Mammary_Gland,nan,Rasef,-2.4787113666534424,1.1476804502308369e-05,2.058990503428504e-06,4.446541061042808e-05,8.434048548362771e-08
118,droplet,18m,21m,female,Pancreas,Endocrine,Rad51ap2,-2.4727158546447754,5.238187077338807e-05,9.436681466468144e-06,0.00012327080185059458,3.9472543053518646e-17
119,droplet,18m,21m,female,Marrow,nan,Rhoc,2.4645979404449463,2.341689651075285e-06,1.2925501323479693e-05,6.286366260610521e-05,4.004278163735306e-09
120,droplet,18m,21m,female,Marrow,nan,Fpr1,2.45705509185791,7.29231396690011e-06,4.004171569249593e-05,0.00012369445175863802,2.6501198187331e-47
121,droplet,18m,21m,female,Marrow,nan,Ccl3,2.4524307250976562,1.4717080375703517e-05,8.055210491875187e-05,0.0005520373233594,3.229985488963471e-09
122,droplet,18m,21m,female,Spleen,nan,Fosb,-2.439849853515625,4.490231003728695e-05,8.275622349174228e-06,0.00011676444410113618,4.057880614234662e-71
123,droplet,18m,21m,female,Mammary_Gland,nan,Prss22,-2.4375245571136475,3.446840855758637e-05,6.362871772580547e-06,0.00012226159742567688,2.906860930185249e-22
124,droplet,18m,21m,female,Fat,Scat,Mid1,2.431994915008545,4.6741643018322065e-06,2.522362228774e-05,6.854742241557688e-05,3.153204854222103e-08
125,droplet,18m,21m,female,Mammary_Gland,nan,Ptn,-2.4200119972229004,7.604657730553299e-05,1.420965236320626e-05,0.0002491050981916487,2.3981598670375882e-32
126,droplet,18m,21m,female,Spleen,nan,Acsl3,-2.411177158355713,1.052515199262416e-05,1.978752834475017e-06,5.569983841269277e-05,1.6745190885768227e-06
127,droplet,18m,21m,female,Liver,Npc,Lpcat2,-2.405395269393921,0.00010055054008262232,1.8979651940753683e-05,0.00016909930855035782,1.3799506828338204e-09
128,droplet,18m,21m,female,Mammary_Gland,nan,Nupr1,-2.40162992477417,0.0009893262758851051,0.0001872306311270222,0.0025067084934562445,1.656325589259095e-61
129,droplet,18m,21m,female,Marrow,nan,Zfp935,-2.398529052734375,4.115120100323111e-05,7.804646884324029e-06,0.0001821137557271868,4.73145648963159e-16
130,droplet,18m,21m,female,Mammary_Gland,nan,Enho,-2.387293815612793,5.9504996897885576e-05,1.1373819688742515e-05,0.0001565050770295784,2.1703398163419642e-48
131,droplet,18m,21m,female,Spleen,nan,Dnm3,2.386141300201416,5.433827936940361e-06,2.8405735065462068e-05,9.80360055109486e-05,4.6941297461058095e-38
132,droplet,18m,21m,female,Liver,Npc,Hk2,-2.3761940002441406,0.00011314034054521471,2.1792735424241982e-05,0.000187157784239389,1.3022098306092877e-09
133,droplet,18m,21m,female,Fat,Scat,Aif1l,2.3751540184020996,1.2238278031873051e-05,6.349111936287954e-05,0.00018620763148646802,4.245722700565972e-08
134,droplet,18m,21m,female,Mammary_Gland,nan,Cldn8,-2.3726186752319336,1.1538869330252055e-05,2.228095127065899e-06,5.083048381493427e-05,3.1906869438134396e-06
135,droplet,18m,21m,female,Mammary_Gland,nan,Mboat1,-2.364809989929199,3.1870033126324415e-05,6.187336111906916e-06,9.423668234376237e-05,7.442770479278609e-31
136,droplet,18m,21m,female,Fat,Scat,Gm9320,2.360429286956787,0.00011879736121045426,0.0006100519094616175,0.0005508789326995611,8.654565097735086e-117
137,droplet,18m,21m,female,Spleen,nan,9930111J21Rik1,-2.355679512023926,1.626779521757271e-05,3.1783256417838857e-06,6.649674469372258e-05,1.167329311009352e-16
138,droplet,18m,21m,female,Marrow,nan,Dusp1,2.3552463054656982,3.940145325032063e-05,0.00020160998974461108,0.00038650905480608344,5.59631399135266e-162
139,droplet,18m,21m,female,Liver,Npc,Fcgr1,-2.353626012802124,0.00014594408276025206,2.8554490199894644e-05,0.00023172059445641935,3.456994322066893e-11
140,droplet,18m,21m,female,Liver,Npc,Lilrb3,-2.3466134071350098,0.00013958272757008672,2.744294033618644e-05,0.0001906674588099122,3.7779857121080027e-10
141,droplet,18m,21m,female,Fat,Scat,Gm12657,2.3308448791503906,7.346920938289259e-06,3.696235944516957e-05,8.844661351758987e-05,1.3525204940373799e-11
142,droplet,18m,21m,female,Mammary_Gland,nan,R3hdml,-2.3147780895233154,6.055958874640055e-05,1.2172093192930333e-05,0.00019744026940315962,5.966735736959904e-29
143,droplet,18m,21m,female,Liver,Hepatocytes,Gm6222,2.312330961227417,3.394849773030728e-05,0.00016861707263160497,0.00023654937103856355,2.1794529249213224e-13
144,droplet,18m,21m,female,Spleen,nan,Snx29,-2.292495012283325,1.537386742711533e-05,3.138146894343663e-06,6.675106124021113e-05,5.154440172746479e-14
145,droplet,18m,21m,female,Spleen,nan,Gm4827,2.2766950130462646,2.9457712571456796e-06,1.4274226487032138e-05,6.409354682546109e-05,5.842709670755806e-12
146,droplet,18m,21m,female,Mammary_Gland,nan,Wfdc2,-2.2725977897644043,0.0006936099962331355,0.00014354738232214004,0.00211775372736156,2.3997816366124533e-34
147,droplet,18m,21m,female,Mammary_Gland,nan,Cldn4,-2.2715418338775635,0.00040699250530451536,8.429157605860382e-05,0.001013213419355452,4.922042743221903e-57
148,droplet,18m,21m,female,Fat,Scat,Ltc4s,2.2715024948120117,4.200410330668092e-05,0.0002028065937338397,0.0005981979775242507,5.976549313205662e-07
149,droplet,18m,21m,female,Marrow,nan,Upp1,2.264535427093506,3.289607320766663e-06,1.5806555893504992e-05,7.570923480670899e-05,1.136108351955884e-10
150,droplet,18m,21m,female,Marrow,nan,Ier3,2.259627342224121,1.712498487904668e-05,8.200604497687891e-05,0.00018388786702416837,4.557922143368366e-99
151,droplet,18m,21m,female,Fat,Scat,Rps15a-ps4,2.2588257789611816,0.0004291654331609607,0.002053993521258235,0.0015150706749409437,2.603387816726248e-179
152,droplet,18m,21m,female,Kidney,nan,Dpys,-2.258798599243164,1.637067543924786e-05,3.4205850170110352e-06,6.607078830711544e-05,3.4687919651926136e-07
153,droplet,18m,21m,female,Mammary_Gland,nan,Mid1,-2.2573750019073486,2.7628953830571845e-05,5.778655577159952e-06,8.344543311977759e-05,8.09565786326409e-26
154,droplet,18m,21m,female,Liver,Npc,Tbxas1,-2.2488465309143066,0.00010137185017811134,2.1327850845409557e-05,0.0001604061108082533,9.543350923467444e-10
155,droplet,18m,21m,female,Mammary_Gland,nan,Scnn1a,-2.248460054397583,1.553530637465883e-05,3.269383114457014e-06,5.498385144164786e-05,4.2347824106116634e-12
156,droplet,18m,21m,female,Liver,Npc,Il18bp,-2.2453835010528564,0.0004607476876117289,9.717071225168183e-05,0.0005616358830593526,2.3070624573276444e-18
157,droplet,18m,21m,female,Spleen,nan,Cdkn2a,2.241313934326172,2.8221825232321862e-06,1.3344059880182613e-05,6.268304423429072e-05,5.338399928803329e-10
158,droplet,18m,21m,female,Liver,Npc,Fgl2,-2.236628293991089,0.00018670914869289845,3.961625407100655e-05,0.00031885263160802424,3.8004293251168796e-10
159,droplet,18m,21m,female,Liver,Npc,Apobec1,-2.235767126083374,0.00011294853175058961,2.3979910110938363e-05,0.00017221635789610445,1.9327150422641118e-09
160,droplet,18m,21m,female,Marrow,nan,Cd300ld,2.2197012901306152,5.528703695745207e-06,2.575253529357724e-05,9.776285878615454e-05,3.881457824536069e-23
161,droplet,18m,21m,female,Marrow,nan,Hist1h2bm,-2.2171549797058105,1.53804703586502e-05,3.3078013075282797e-06,5.973169027129188e-05,1.579113701860706e-10
162,droplet,18m,21m,female,Mammary_Gland,nan,Dkkl1,-2.215076208114624,7.922659278847277e-05,1.70634375535883e-05,0.0002099908160744235,1.5774548064724175e-45
163,droplet,18m,21m,female,Mammary_Gland,nan,Mrgprg,2.211256742477417,9.229402166965883e-06,4.273938247933984e-05,0.00029442718368954957,9.871151133827667e-06
164,droplet,18m,21m,female,Mammary_Gland,nan,Fgfr2,-2.2024240493774414,3.725481656147167e-05,8.094437362160534e-06,0.0001037502006511204,1.840494086318474e-34
165,droplet,18m,21m,female,Pancreas,Endocrine,Ivd,2.1997430324554443,3.5913344618165866e-05,0.00016498500190209597,0.00021163235942367464,4.848460256735609e-80
166,droplet,18m,21m,female,Spleen,nan,Ramp3,2.195631265640259,4.813208761333954e-06,2.2048832761356607e-05,8.07010947028175e-05,4.011283329272087e-25
