,Dataset,Start age,End age,sex,tissue,Gene,dExpression,Expression at start age,Expression at end age,Max expression std. dev,Confidence (p-value)
40,droplet,3m,18m,male,Lung,Egfl7,170.4620819091797,2.9493585316231474e-06,0.0005027539446018636,0.0010455045849084854,5.3591462699225625e-138
41,droplet,3m,18m,male,Lung,Cd93,168.22244262695312,1.7933036815520609e-06,0.00030167409568093717,0.0006757600931450725,6.175604740452274e-119
42,droplet,3m,18m,male,Lung,Trim30b,166.3337860107422,3.591871404751146e-07,5.9745121689047664e-05,0.00016777664131950587,2.029812621564989e-67
43,droplet,3m,18m,male,Lung,Ccdc3,157.4412078857422,1.727483504510019e-05,1.0972144792731342e-07,0.00010014455619966611,3.2520685646474444e-08
44,droplet,3m,18m,male,Lung,Dll4,156.92152404785156,1.9017052466097084e-07,2.984200546052307e-05,0.00012167089153081179,1.4586312712165107e-27
45,droplet,3m,18m,female,Liver,Fpr2,156.8672637939453,1.0843160680451547e-07,1.700952634564601e-05,6.0749167460016906e-05,2.2837981257606203e-06
46,droplet,3m,18m,female,Liver,Ncf4,156.40187072753906,4.778199240718095e-07,7.473208825103939e-05,0.00013934752496425062,7.466694206032747e-38
47,droplet,3m,18m,female,Liver,Napsa,155.53382873535156,3.395703345177026e-07,5.281482663122006e-05,0.00019092114234808832,9.890100474180337e-08
48,droplet,3m,18m,male,Lung,Irg1,148.21470642089844,1.7062242818610684e-07,2.528890036046505e-05,0.00011130476923426613,2.8974587182856636e-22
49,droplet,3m,18m,male,Lung,BC020535,147.70919799804688,1.5515490758843953e-07,2.2917954993317835e-05,9.236947516910732e-05,7.311850071434331e-25
50,droplet,3m,18m,male,Lung,Pi15,146.9496612548828,0.00017826691328082234,1.213114501297241e-06,0.00030475258245132864,4.786542322965877e-157
51,droplet,3m,18m,male,Lung,Gm11428,146.2802276611328,1.31144906845293e-05,0.0019183908589184284,0.004307659808546305,5.872030316192709e-119
52,droplet,3m,18m,male,Lung,2610203C20Rik,142.375732421875,1.1839172657346353e-05,8.315343080766979e-08,5.503087231772952e-05,2.846307625598927e-09
53,droplet,3m,18m,female,Liver,Pkp3,132.93988037109375,2.4856279878804344e-07,3.3044041629182175e-05,0.0001238894765265286,1.1859137990745526e-06
54,droplet,3m,18m,female,Liver,Trpm2,130.3165283203125,3.2529479199183697e-07,4.239141708239913e-05,0.00011059456301154569,3.7932690768070837e-17
55,droplet,3m,18m,male,Lung,S100a9,130.2790985107422,0.00012149444955866784,0.01582818664610386,0.03929657116532326,2.48722132585637e-95
56,droplet,3m,18m,male,Lung,Rhov,129.91226196289062,8.06776654371788e-08,1.048114791046828e-05,5.690970647265203e-05,1.439017233851466e-07
57,droplet,3m,18m,male,Lung,Hspb7,128.41629028320312,1.724543108139187e-05,1.342921791547269e-07,6.864276656415313e-05,5.3328366069305253e-17
58,droplet,3m,18m,male,Lung,Edn1,126.32657623291016,7.759915092719893e-07,9.802848217077553e-05,0.00045527773909270763,1.1858233560871568e-24
59,droplet,3m,18m,female,Liver,Cd3e,124.98589324951172,1.1081650654887198e-06,0.0001385051291435957,0.00040898227598518133,1.8076929542775646e-13
60,droplet,3m,18m,female,Liver,Pglyrp1,124.98168182373047,3.395703345177026e-07,4.2440195102244616e-05,0.00015055541007313877,5.589279828064682e-08
61,droplet,3m,18m,female,Liver,Bcl2a1b,118.07504272460938,1.4584813925466733e-06,0.0001722103770589456,0.00032257084967568517,1.7653218333811153e-38
62,droplet,3m,18m,male,Lung,Ceacam10,114.69182586669922,1.3581004054685764e-07,1.5576415535178967e-05,9.430854697711766e-05,3.799659972814413e-09
63,droplet,3m,18m,male,Lung,Cyyr1,113.8974380493164,1.7134568963683705e-07,1.9515948224579915e-05,8.499612886225805e-05,1.5962750984610844e-19
64,droplet,3m,18m,female,Liver,Cd2,113.4338150024414,7.387766913780069e-07,8.38023770484142e-05,0.000252500525675714,1.1922762795287528e-12
65,droplet,3m,18m,female,Mammary_Gland,Ins2,112.7603988647461,9.764392672195754e-08,1.1010481102857739e-05,7.268515764735639e-05,7.418035366604974e-06
66,droplet,3m,18m,female,Limb_Muscle,Cd3g,110.9869613647461,7.813533738953993e-05,7.040036393846094e-07,0.0003278730728197843,8.974108005680691e-38
67,droplet,3m,18m,male,Lung,Myzap,109.97430419921875,1.10773294181854e-06,0.00012182226782897487,0.00031923907226882875,2.4283375423996955e-83
68,droplet,3m,18m,male,Lung,S100a8,109.3718032836914,0.00019312491349410266,0.021122420206665993,0.05226174369454384,3.6814235343046325e-95
69,droplet,3m,18m,female,Liver,Dusp2,108.3350601196289,1.0187110319748172e-06,0.0001103622344089672,0.00033975252881646156,4.988084025813318e-12
70,droplet,3m,18m,female,Liver,Adcy7,108.26995849609375,3.2537468541704584e-07,3.522841143421829e-05,9.531022078590468e-05,2.9605267415750608e-15
71,droplet,3m,18m,female,Limb_Muscle,Pou2af1,106.24801635742188,2.442507684463635e-05,2.298863677197005e-07,0.00012451180373318493,5.645939909425012e-20
72,droplet,3m,18m,female,Limb_Muscle,H2-Ob,104.66606903076172,5.899107418372296e-05,5.636111950479972e-07,0.00021825451403856277,1.5361094568212757e-47
73,droplet,3m,18m,female,Liver,Ltb,104.14494323730469,1.8469415863364702e-06,0.00019234973296988755,0.0005119960405863822,2.921957010450784e-17
74,droplet,3m,18m,male,Lung,Arhgef15,103.08419799804688,4.220350717787369e-07,4.3505249777808785e-05,0.00013866325025446713,2.744653195487588e-48
75,droplet,3m,18m,female,Liver,Lsp1,98.88528442382812,2.1959569949103752e-06,0.00021714791364502162,0.0004878249892499298,1.0194984696340589e-25
76,droplet,3m,18m,female,Liver,Ccdc88b,97.069091796875,3.395703345177026e-07,3.2961881515802816e-05,9.287698776461184e-05,1.1333365187681662e-13
77,droplet,3m,18m,female,Limb_Muscle,Fcrla,96.7766342163086,3.6668152461061254e-05,3.788937021909078e-07,0.00016652513295412064,1.2536348477516862e-28
78,droplet,3m,18m,male,Lung,Eltd1,96.73934936523438,1.1515033975229017e-06,0.00011139579146401957,0.0002967514446936548,7.246621372856558e-80
79,droplet,3m,18m,female,Liver,BC035044,96.62144470214844,2.1686321360903094e-07,2.095373383781407e-05,7.430101686622947e-05,6.024831425157257e-07
80,droplet,3m,18m,male,Lung,Csf3r,95.67078399658203,2.5180304419336608e-06,0.00024090203805826604,0.0005907875020056963,1.9123057795213648e-97
81,droplet,3m,18m,female,Limb_Muscle,Grap2,94.68201446533203,9.73420810623793e-06,1.0280847106969304e-07,5.8192315918859094e-05,8.954612375188661e-07
82,droplet,3m,18m,female,Limb_Muscle,Lat,94.19925689697266,3.570517583284527e-05,3.7903782867942937e-07,0.00016150220471899956,1.047299496417189e-28
83,droplet,3m,18m,male,Lung,Slc22a3,94.13374328613281,1.9693672584253363e-05,2.0920849408412323e-07,7.861283665988594e-05,2.067916458682131e-18
84,droplet,3m,18m,female,Limb_Muscle,Vpreb3,93.40555572509766,1.246160263690399e-05,1.3341293936264265e-07,8.1560094258748e-05,6.202573609880552e-08
85,droplet,3m,18m,female,Liver,H2-DMa,93.0599365234375,2.053835487458855e-06,0.00019112988957203925,0.0003331807965878397,9.26549349101485e-45
86,droplet,3m,18m,female,Liver,Cd247,92.46884155273438,3.6938834568900347e-07,3.4157004847656935e-05,0.0001305077166762203,3.1543509092521252e-06
87,droplet,3m,18m,male,Lung,Gpr182,90.07585906982422,3.762433493648132e-07,3.389053381397389e-05,0.0001412131096003577,3.572422107333548e-27
88,droplet,3m,18m,male,Lung,Ptprb,89.84329223632812,2.1830092009622604e-06,0.00019612882169894874,0.0005136139807291329,4.455402362085123e-84
89,droplet,3m,18m,female,Liver,Itgb7,85.58921813964844,1.17062040771998e-06,0.00010019257024396211,0.0002270252734888345,9.683484669804026e-25
90,droplet,3m,18m,male,Lung,Cd59b,84.34394836425781,1.008809977065539e-05,1.196056871322071e-07,5.180632069823332e-05,2.5124042235246023e-06
91,droplet,3m,18m,female,Liver,Lat,84.22700500488281,1.0485289294592803e-06,8.831454033497721e-05,0.00029182442813180387,6.71849076417029e-10
92,droplet,3m,18m,male,Lung,Frem1,83.18769073486328,1.3058018339506816e-05,1.5696956268129725e-07,5.6231354392366484e-05,1.8253542717149317e-11
93,droplet,3m,18m,male,Lung,Ankrd33b,82.50445556640625,8.869236580721918e-07,7.317523704841733e-05,0.0001826854277169332,2.4942476240721475e-86
94,droplet,3m,18m,male,Lung,Mmp9,82.44688415527344,1.5901841834420338e-06,0.0001311058149440214,0.00039041019044816494,1.006094575611651e-62
95,droplet,3m,18m,male,Lung,Gm11627,82.31940460205078,1.2845702258346137e-05,1.5604608449848456e-07,5.8942507166648284e-05,3.119083921097552e-10
96,droplet,3m,18m,female,Limb_Muscle,2010001M09Rik,81.92084503173828,3.7727713788626716e-05,4.6053764890530147e-07,0.0002544128801673651,4.1519870475806654e-12
97,droplet,3m,18m,male,Lung,Tspan7,81.64283752441406,6.2348890423891135e-06,0.0005090340855531394,0.0011264500208199024,2.9118743572902345e-120
98,droplet,3m,18m,male,Lung,Acer2,81.18750762939453,1.066530558091472e-06,8.6589039710816e-05,0.00026039357180707157,5.058417560727685e-61
99,droplet,3m,18m,male,Lung,Cxcl2,78.95932006835938,5.509011771209771e-06,0.0004349878872744739,0.001340417074970901,2.3175569793298394e-60
100,droplet,3m,18m,female,Liver,P2ry6,78.68323516845703,4.338062637998519e-07,3.413335798541084e-05,9.449596836930141e-05,3.003622106617371e-14
101,droplet,3m,18m,female,Limb_Muscle,Stat4,78.31568145751953,8.881547728378791e-06,1.1340600991616157e-07,5.301919372868724e-05,9.024648988936897e-06
102,droplet,3m,18m,female,Liver,H2-Eb1,77.78388214111328,2.1825957446708344e-05,0.001697707804851234,0.0027478793635964394,1.3724076842289478e-52
103,droplet,3m,18m,female,Limb_Muscle,Gpr18,76.75679016113281,1.3253256838652305e-05,1.7266459906295495e-07,7.673006621189415e-05,2.4261408312222955e-10
104,droplet,3m,18m,male,Lung,Fcer2a,76.3545150756836,2.385308448538126e-07,1.8212982467957772e-05,0.000110768829472363,8.034959518637069e-10
105,droplet,3m,18m,female,Liver,Bcl2,76.12220001220703,1.5166087905527093e-06,0.00011544767767190933,0.000368182867532596,7.270195356575191e-11
106,droplet,3m,18m,male,Lung,A530064D06Rik,75.96443176269531,1.898174986081358e-07,1.4419453691516537e-05,6.572710117325187e-05,4.821853877936685e-14
107,droplet,3m,18m,male,Lung,AI836003,75.54513549804688,2.9912987997704477e-07,2.25978819798911e-05,0.0001417428720742464,5.247340318248847e-10
108,droplet,3m,18m,female,Liver,Apobec3,75.19501495361328,1.3751919141213875e-06,0.00010340765584260225,0.0002384921972407028,1.0241477430040994e-23
109,droplet,3m,18m,male,Lung,Arg2,75.05626678466797,7.840544640203007e-07,5.88482798775658e-05,0.00018482015002518892,2.722538659509503e-53
110,droplet,3m,18m,female,Liver,Dennd1c,74.07097625732422,3.6938834568900347e-07,2.7361029424355365e-05,8.8896369561553e-05,3.21389035112687e-09
111,droplet,3m,18m,female,Liver,Gm6377,74.03778839111328,7.450583439094771e-07,5.5162545322673395e-05,0.00014578978880308568,1.0889704460212868e-16
112,droplet,3m,18m,male,Lung,Clec4e,73.94328308105469,1.6732461745050387e-06,0.00012372538913041353,0.000255811755778268,1.1926293563382514e-131
113,droplet,3m,18m,male,Lung,Cd8b1,73.31087493896484,8.180174404515128e-07,5.9969646827084944e-05,0.00029037598869763315,2.1296473421610884e-21
114,droplet,3m,18m,male,Lung,Slfn1,73.25885772705078,1.4697892538606538e-06,0.00010767515777843073,0.00021662481594830751,6.113998441795386e-137
115,droplet,3m,18m,male,Lung,Aplnr,72.89350891113281,2.3248031766343047e-07,1.694637830951251e-05,0.00010477206524228677,4.457171499041023e-09
116,droplet,3m,18m,female,Liver,Trem2,72.51879119873047,9.131773026638257e-07,6.622258661082014e-05,0.00018048807396553457,7.829832843234517e-16
117,droplet,3m,18m,male,Lung,Robo4,71.91520690917969,3.4375440804979007e-07,2.472124106134288e-05,9.588198008714244e-05,6.366915257414791e-27
118,droplet,3m,18m,male,Lung,Ccdc85a,71.8544921875,4.0510866483600694e-07,2.910894909291528e-05,0.00011456979700597003,1.7656595566271164e-28
119,droplet,3m,18m,female,Liver,Ccr2,69.677490234375,7.387766913780069e-07,5.1476177759468555e-05,0.0001819551398511976,6.201072824546732e-08
120,droplet,3m,18m,male,Lung,Aqp1,69.2198486328125,1.0447462045704015e-05,0.0007231718045659363,0.00158420589286834,2.3514319365258505e-122
121,droplet,3m,18m,female,Liver,Arhgap15,69.11135864257812,3.6938834568900347e-07,2.5528997866786085e-05,9.203332592733204e-05,7.053814953034552e-07
122,droplet,3m,18m,female,Liver,Fgl2,68.95374298095703,1.7007711221594946e-06,0.00011727460514521226,0.00026791400159709156,2.9863038797698887e-24
123,droplet,3m,18m,female,Liver,Myo1f,68.70305633544922,9.82416167971678e-07,6.749506428604946e-05,0.00014323061623144895,1.3940327958560342e-27
124,droplet,3m,18m,male,Lung,Adcyap1r1,68.60139465332031,1.1084882316936273e-05,1.6158291771262157e-07,5.9191872423980385e-05,1.2992037946428783e-06
125,droplet,3m,18m,female,Liver,C530028O21Rik,68.23127746582031,3.285207128556067e-07,2.2415455532609485e-05,8.403207903029397e-05,5.865355870299858e-06
126,droplet,3m,18m,female,Liver,Cd3g,68.11505126953125,2.9551067655120278e-06,0.00020128731557633728,0.0005520290578715503,1.167519654472192e-15
127,droplet,3m,18m,male,Lung,Plvap,67.87284851074219,5.314696863933932e-06,0.00036072367220185697,0.0009798420360311866,1.9039288721187371e-78
128,droplet,3m,18m,male,Lung,Fgf18,66.42333984375,1.7967344319913536e-05,2.704964572330937e-07,9.878757555270568e-05,3.8806414561019095e-09
129,droplet,3m,18m,male,Lung,She,64.78011322021484,3.53794092688986e-07,2.291888631589245e-05,8.975872333394364e-05,2.489952320767308e-25
130,droplet,3m,18m,male,Lung,Upp1,63.80850601196289,1.0907424439210445e-06,6.959871097933501e-05,0.00019349329522810876,1.9787197409928266e-68
131,droplet,3m,18m,female,Liver,Cd74,63.60283279418945,0.00012350440374575555,0.007855230011045933,0.012538794428110123,9.520837981484835e-54
132,droplet,3m,18m,male,Lung,B430306N03Rik,63.19175720214844,1.7117211825734557e-07,1.0816729627549648e-05,4.727379200630821e-05,2.62202681032246e-10
133,droplet,3m,18m,female,Liver,Ptprcap,62.476219177246094,2.776198471110547e-06,0.00017344644584227353,0.0004346457135397941,2.0740264182706533e-19
134,droplet,3m,18m,female,Liver,Serpina4-ps1,62.29213333129883,2.2133926904643886e-05,3.553236069819832e-07,7.215665391413495e-05,1.7009063944505146e-06
135,droplet,3m,18m,male,Lung,Unc45b,61.99796676635742,4.6312038648466114e-07,2.8712584025925025e-05,0.00010623941489029676,2.1486767097466266e-31
136,droplet,3m,18m,female,Liver,Serpina1e,60.837589263916016,0.0024116847198456526,3.964135976275429e-05,0.0033064945600926876,1.9611103984825959e-59
137,droplet,3m,18m,male,Lung,Cxcr2,60.75319290161133,2.456497441016836e-06,0.0001492401206633076,0.0004135323688387871,1.9356317532503735e-73
138,droplet,3m,18m,male,Lung,Gli2,60.38302230834961,1.0593233128020074e-05,1.754329730374593e-07,5.1948973123217e-05,3.581581177124474e-07
139,droplet,3m,18m,female,Liver,Cd37,59.5882453918457,2.317019379916019e-06,0.00013806717470288277,0.00027639689506031573,2.4412237655909452e-32
140,droplet,3m,18m,female,Liver,H2-Ab1,59.33926010131836,4.317044295021333e-05,0.002561702160164714,0.004282000474631786,1.60552488712758e-48
141,droplet,3m,18m,male,Lung,E030003E18Rik,58.726436614990234,1.0364549780206289e-05,1.7648766004185745e-07,5.5086489737732336e-05,4.777262443176785e-06
142,droplet,3m,18m,female,Liver,Bcl2a1d,58.699371337890625,6.809476076341525e-07,3.9971255318960175e-05,0.0001274578826269135,3.859372347218103e-10
143,droplet,3m,18m,male,Lung,Bdh2,58.67868423461914,1.801859980332665e-05,3.070713319175411e-07,7.245043525472283e-05,9.123727036771664e-17
144,droplet,3m,18m,female,Liver,Tbc1d10c,58.1363410949707,9.128294209403975e-07,5.30686229467392e-05,0.00016842132026795298,1.4757347756699035e-10
145,droplet,3m,18m,female,Liver,Arhgap9,58.09626007080078,1.3563239917857572e-06,7.879741315264255e-05,0.00015717215137556195,1.5262494179262558e-31
146,droplet,3m,18m,male,Lung,Adcy4,57.982696533203125,9.134125207310717e-07,5.29621793248225e-05,0.000162138429004699,3.7670309637628015e-54
147,droplet,3m,18m,male,Lung,Amica1,57.759464263916016,9.204774755744438e-07,5.3166346333455294e-05,0.00013862662308383733,3.8097297915043454e-72
148,droplet,3m,18m,female,Liver,Coro1a,57.39797592163086,6.987074812059291e-06,0.000401044002501294,0.0006967565277591348,2.6647324320868984e-44
149,droplet,3m,18m,female,Liver,Ms4a6b,57.39582061767578,1.7194203110193484e-06,9.868759661912918e-05,0.00023563354625366628,1.5069368128619723e-21
150,droplet,3m,18m,female,Liver,Tnfaip8,57.20250701904297,1.4850555771772633e-06,8.49489588290453e-05,0.00016500083438586444,6.719100971861147e-34
151,droplet,3m,18m,female,Liver,Cxcr6,57.16471862792969,1.4775533827560139e-06,8.44639798742719e-05,0.0002817305503413081,2.586559882701346e-09
152,droplet,3m,18m,female,Liver,H2-DMb1,56.641990661621094,4.490775154408766e-06,0.00025436648866161704,0.00046547994134016335,1.1763556690492823e-39
153,droplet,3m,18m,female,Liver,Gimap7,56.101600646972656,1.1081650654887198e-06,6.21698927716352e-05,0.00018580583855509758,3.480307186724788e-12
154,droplet,3m,18m,female,Liver,Lyz1,56.02779769897461,3.775216464418918e-05,0.002115170704200864,0.004507914651185274,1.5966063207965116e-28
155,droplet,3m,18m,female,Liver,Cyp4f18,55.55487060546875,4.0812761881170445e-07,2.2673531930195168e-05,8.361914660781622e-05,3.8045871816213956e-06
156,droplet,3m,18m,female,Liver,Ms4a6c,55.43533706665039,3.133653535769554e-06,0.000173715190612711,0.00031506922096014023,3.13218663559738e-40
157,droplet,3m,18m,female,Limb_Muscle,Gm8369,55.25816345214844,1.6425527064711787e-05,2.9724969863309525e-07,8.605822222307324e-05,2.5862341204616585e-14
158,droplet,3m,18m,male,Lung,Cxcr1,55.17839050292969,2.542685137996159e-07,1.4030181773705408e-05,8.446415449725464e-05,2.646345040339873e-08
159,droplet,3m,18m,male,Lung,Tnc,55.177059173583984,2.0111097910557874e-05,3.644819628334517e-07,9.801292617339641e-05,1.734026759142213e-12
160,droplet,3m,18m,female,Liver,Lrrc25,54.554866790771484,1.6335826558133704e-06,8.911993791116402e-05,0.00017167678743135184,3.620753862828419e-34
161,droplet,3m,18m,male,Lung,Dact1,54.34675979614258,3.600712079787627e-05,6.625430160056567e-07,0.00012334810162428766,3.255323931317716e-31
162,droplet,3m,18m,male,Bladder,Krt14,54.22116470336914,8.07791082024778e-07,4.379942765808664e-05,0.000265378737822175,7.703842357404107e-08
163,droplet,3m,18m,female,Liver,Cd3d,53.95893859863281,2.61318200500682e-06,0.00014100458065513521,0.00039942029980011284,3.020570265092844e-14
164,droplet,3m,18m,female,Liver,Gimap3,53.8448371887207,2.835834720826824e-06,0.0001526951091364026,0.00041909661376848817,1.602447372366555e-15
165,droplet,3m,18m,male,Lung,Ephb3,53.49393844604492,7.022430509096012e-05,1.3127515785527066e-06,0.00014541801647283137,1.1559442651895025e-94
166,droplet,3m,18m,female,Liver,Ms4a4b,53.47589874267578,2.0970578589185607e-06,0.00011214210098842159,0.00033811901812441647,2.9909257031582115e-12
167,droplet,3m,18m,male,Lung,Pkn3,53.32278823852539,2.3243082125645742e-07,1.2393912584229838e-05,6.081864194129594e-05,1.7053161213822874e-10
168,droplet,3m,18m,male,Lung,Pcdh1,53.021331787109375,1.3459089132084046e-06,7.136193744372576e-05,0.00021827826276421547,1.0289859386580514e-56
169,droplet,3m,18m,female,Liver,H2-Aa,52.88529968261719,4.0442755562253296e-05,0.0021388272289186716,0.0033864991273730993,4.981962623221958e-54
170,droplet,3m,18m,male,Lung,Mrgprf,52.81570816040039,2.65494963969104e-05,5.026807912145159e-07,9.430891077499837e-05,5.208384060796099e-26
171,droplet,3m,18m,male,Lung,Nova2,52.37126159667969,3.3562329804226465e-07,1.7577067410456948e-05,7.643392746103927e-05,1.182488725430733e-17
172,droplet,3m,18m,male,Lung,Col3a1,52.26940155029297,0.002386830048635602,4.566400093608536e-05,0.002793509978801012,0.0
173,droplet,3m,18m,female,Liver,Lck,52.127628326416016,1.9410990717005916e-06,0.00010118493810296059,0.0002936521777883172,1.6097004127795243e-13
174,droplet,3m,18m,female,Liver,Clec4n,51.92839431762695,2.6190000426140614e-06,0.0001360005117021501,0.0002794975880533457,3.71436998704633e-30
175,droplet,3m,18m,male,Lung,Tecrl,51.43080520629883,1.6992251403280534e-05,3.303895539374935e-07,6.756655784556642e-05,3.2100781984191544e-16
176,droplet,3m,18m,male,Lung,Gpc6,51.34384536743164,2.098271215800196e-05,4.0866945028028567e-07,9.221354412147775e-05,1.317314974351192e-15
177,droplet,3m,18m,female,Limb_Muscle,Cd79a,50.72024917602539,0.00028099888004362583,5.5401706049451604e-06,0.0009098490118049085,3.8177182761230276e-63
178,droplet,3m,18m,female,Liver,Selplg,50.56321334838867,3.474395953162457e-06,0.00017567667237017304,0.0003543970815371722,1.7528164808820928e-31
179,droplet,3m,18m,female,Liver,Tnfaip8l2,50.47134017944336,1.4243290706872358e-06,7.188785093603656e-05,0.00014724337961524725,1.353184298627421e-29
